ref_komodo_stable_id,chicken_grcg6a_stable_id,chicken_grcg6a_name,chicken_grcg6a_pic_4_logFC,chicken_grcg6a_pic_4_QValue,chicken_grcg6a_pic_8_logFC,chicken_grcg6a_pic_8_QValue,crocodile_stable_id,crocodile_name,crocodile_pic_4_logFC,crocodile_pic_4_QValue,turtle_painted_stable_id,turtle_painted_name,turtle_painted_pic_4_logFC,turtle_painted_pic_4_QValue,turtle_painted_pic_8_logFC,turtle_painted_pic_8_QValue,komodo_stable_id,komodo_name,komodo_pic_4_logFC,komodo_pic_4_QValue
ENSVKKG00000009182,ENSGALG00000007675,CXCR5,,,1.498842815,2.27E-06,,,,,,,,,,,,,,
ENSVKKG00000009192,ENSGALG00000006355,SPTY2D1,,,0.593458282,0.106719601,,,,,,,,,,,,,,
ENSVKKG00000009229,ENSGALG00000010084,EIF4G3,,,0.66397363,0.049266801,,,,,,,,,,,,,,
ENSVKKG00000009322,ENSGALG00000006642,ADORA2A,,,0.739295625,0.049627131,,,,,,,,,,,,,,
ENSVKKG00000009328,ENSGALG00000025886,SUSD3,,,0.92834529,0.006906997,,,,,ENSCPBG00000022415,SUSD3,,,1.002896202,0.836578565,ENSVKKG00000009328,SUSD3,0.890270608,0.384420383
ENSVKKG00000009332,ENSGALG00000005237,FGD3,,,0.83199959,0.003906809,,,,,,,,,,,,,,
ENSVKKG00000009379,ENSGALG00000012638,CRY1,,,0.908321586,0.003617005,,,,,,,,,,,,,,
ENSVKKG00000009382,ENSGALG00000012640,TMEM263,,,0.620923105,0.124912187,,,,,,,,,,,,,,
ENSVKKG00000009384,ENSGALG00000011009,SCN2A,,,4.890645034,0.099638974,,,,,,,,,,,,,,
ENSVKKG00000009400,,,,,,,,,,,ENSCPBG00000009809,ZMYND12,,,1.526876369,0.762037745,,,,
ENSVKKG00000009457,,,,,,,,,,,ENSCPBG00000009023,ECI2,,,1.238547598,0.63989611,,,,
ENSVKKG00000009476,ENSGALG00000003405,BSDC1,,,0.797079843,0.023887514,,,,,,,,,,,,,,
ENSVKKG00000009477,ENSGALG00000050995,LRRC47,,,0.683601228,0.078169347,,,,,,,,,,,,,,
ENSVKKG00000009480,ENSGALG00000003241,CCDC28B,,,1.758884674,0.131304225,,,,,,,,,,,,,,
ENSVKKG00000009484,,,,,,,,,,,ENSCPBG00000013483,DLL4,,,2.198674092,0.661260195,ENSVKKG00000009484,DLL4,2.209577657,0.310350885
ENSVKKG00000009499,ENSGALG00000006719,GNAZ,,,6.681787247,0.007100441,,,,,,,,,,,,,,
ENSVKKG00000009512,,,,,,,,,,,ENSCPBG00000013455,C15orf62,5.899993385,1,,,,,,
ENSVKKG00000009514,,,,,,,,,,,,,,,,,ENSVKKG00000009514,GCHFR,0.9399122,0.50957768
ENSVKKG00000009686,ENSGALG00000006563,SEMA3D,,,2.843712136,0.126600344,,,,,,,,,,,,,,
ENSVKKG00000009699,,,,,,,,,,,ENSCPBG00000008067,BMP3,,,1.213874406,0.759116962,,,,
ENSVKKG00000009707,,,,,,,,,,,ENSCPBG00000022875,GBX2,,,4.236347667,0.627247207,,,,
ENSVKKG00000009732,ENSGALG00000002356,CMTR2,,,0.906783018,0.126320464,,,,,,,,,,,,,,
ENSVKKG00000009759,,,,,,,,,,,,,,,,,ENSVKKG00000009759,LAMB3,1.797919728,0.464664346
ENSVKKG00000009766,ENSGALG00000017228,MTNR1B,,,5.44692843,0.035012569,,,,,,,,,,,,,,
ENSVKKG00000009776,ENSGALG00000008038,SF3B1,,,0.752407489,0.022369912,,,,,,,,,,,,,,
ENSVKKG00000009801,ENSGALG00000007996,ANKRD44,,,0.974989748,0.001601626,,,,,,,,,,,,,,
ENSVKKG00000009805,,,,,,,,,,,,,,,,,ENSVKKG00000009805,HELQ,2.060308777,3.32E-09
ENSVKKG00000009814,ENSGALG00000001504,DDX20,,,0.753491598,0.038234478,,,,,,,,,,,,,,
ENSVKKG00000009829,ENSGALG00000034876,PDP1,,,0.68465605,0.065349888,,,,,,,,,,,,,,
ENSVKKG00000009831,,,,,,,,,,,,,,,,,ENSVKKG00000009831,MTTP,1.71783136,0.11195043
ENSVKKG00000009857,ENSGALG00000042599,TMEM64,,,1.03985573,0.040591111,,,,,,,,,,,,,,
ENSVKKG00000009875,,,,,,,,,,,,,,,,,ENSVKKG00000009875,PLAA,1.09792884,0.006448246
ENSVKKG00000009878,,,,,,,,,,,ENSCPBG00000013976,TMCO3,,,1.174790011,0.759116962,,,,
ENSVKKG00000009978,ENSGALG00000002561,,,,0.93787247,0.083363127,,,,,,,,,,,,,,
ENSVKKG00000009994,,,,,,,,,,,,,,,,,ENSVKKG00000009994,STARD8,1.107766379,0.007248953
ENSVKKG00000010001,,,,,,,,,,,,,,,,,ENSVKKG00000010001,,5.479340064,0.178773995
ENSVKKG00000010005,ENSGALG00000003461,USP49,,,0.683685078,0.082535443,,,,,ENSCPBG00000017442,USP49,,,1.487710338,0.627247207,,,,
ENSVKKG00000010027,ENSGALG00000016881,GPR183,,,0.681470626,0.060847878,,,,,ENSCPBG00000018061,GPR183,1.441897079,1,,,,,,
ENSVKKG00000010043,ENSGALG00000008389,VBP1,,,0.713634053,0.039362117,,,,,,,,,,,,,,
ENSVKKG00000010114,ENSGALG00000031960,LEF1,,,1.045770783,0.013344877,,,,,,,,,,,,,,
ENSVKKG00000010121,,,,,,,,,,,ENSCPBG00000004186,ETNPPL,1.449393212,1,,,,,,
ENSVKKG00000010154,ENSGALG00000007703,,,,1.506201252,0.031090824,,,,,,,,,,,,,,
ENSVKKG00000010234,,,,,,,,,,,,,,,,,ENSVKKG00000010234,GAS2L3,1.25282202,0.661543253
ENSVKKG00000010240,,,,,,,,,,,,,,,,,ENSVKKG00000010240,CD99,1.059614737,0.017997264
ENSVKKG00000010272,ENSGALG00000016727,JADE3,,,0.741772642,0.035485045,,,,,,,,,,,,,,
ENSVKKG00000010284,,,,,,,,,,,,,,,,,ENSVKKG00000010284,PIK3C2B,0.733402252,0.373014857
ENSVKKG00000010289,ENSGALG00000000978,CEP104,,,0.732379513,0.067999575,,,,,,,,,,,,,,
ENSVKKG00000010300,ENSGALG00000009279,SFMBT2,,,1.412195836,0.004593396,,,,,,,,,,,,,,
ENSVKKG00000010345,,,,,,,,,,,,,,,,,ENSVKKG00000010345,ATP8B2,0.588662718,0.522379357
ENSVKKG00000010388,ENSGALG00000015013,MSX1,,,4.890645034,0.099638974,,,,,,,,,,,,,,
ENSVKKG00000010402,,,,,,,,,,,,,,,,,ENSVKKG00000010402,SLC2A9,1.132312964,0.006918915
ENSVKKG00000010426,,,,,,,,,,,,,,,,,ENSVKKG00000010426,DNASE1L3,4.996696052,0.001976178
ENSVKKG00000010427,ENSGALG00000017046,POSTN,,,3.14070203,0.000102485,,,,,,,,,,,,,,
ENSVKKG00000010442,,,,,,,,,,,,,,,,,ENSVKKG00000010442,UGCG,0.53423038,0.638804257
ENSVKKG00000010462,ENSGALG00000011109,MAPK10,,,2.355997418,0.045721139,,,,,,,,,,,,,,
ENSVKKG00000010508,ENSGALG00000011031,JAK1,,,0.6885413,0.032716352,,,,,,,,,,,,,,
ENSVKKG00000010579,,,,,,,,,,,ENSCPBG00000017797,CCN2,3.165290422,1,,,,,,
ENSVKKG00000010649,,,,,,,,,,,,,,,,,ENSVKKG00000010649,SPATA4,1.122958239,0.569886039
ENSVKKG00000010680,ENSGALG00000030076,PCSK6,,,1.852657237,0.028651668,,,,,,,,,,,,,,
ENSVKKG00000010694,ENSGALG00000043268,DUSP19,,,0.617751626,0.120770299,,,,,,,,,,,,,,
ENSVKKG00000010695,ENSGALG00000002750,NCKAP1,,,1.215945481,0.020977938,,,,,,,,,,,,,,
ENSVKKG00000010713,,,,,,,,,,,ENSCPBG00000019979,RHOB,,,1.740079708,0.533427957,,,,
ENSVKKG00000010729,,,,,,,,,,,,,,,,,ENSVKKG00000010729,CHST11,2.091638356,0.00102939
ENSVKKG00000010730,,,,,,,,,,,ENSCPBG00000023232,TXNRD1,,,1.330716193,0.799489863,ENSVKKG00000010730,TXNRD1,0.818541895,0.393245032
ENSVKKG00000010759,ENSGALG00000041193,NFYB,,,0.672390975,0.039606711,,,,,,,,,,,,,,
ENSVKKG00000010806,ENSGALG00000007958,GTF3C3,,,0.590770131,0.109151419,,,,,,,,,,,,,,
ENSVKKG00000010817,,,,,,,,,,,ENSCPBG00000028235,BPGM,1.441023761,1,,,,,,
ENSVKKG00000010835,ENSGALG00000009168,AFF2,,,0.539988812,0.093089569,,,,,,,,,,,,,,
ENSVKKG00000010848,ENSGALG00000009085,MTMR1,,,0.772771494,0.012546519,,,,,,,,,,,,,,
ENSVKKG00000010850,,,,,,,,,,,ENSCPBG00000020801,CD99L2,2.636671075,1,2.524400959,0.274342083,,,,
ENSVKKG00000010863,ENSGALG00000006822,PCDH19,,,3.119720621,0.002730682,,,,,,,,,,,,,,
ENSVKKG00000010943,,,,,,,,,,,ENSCPBG00000014875,NEXMIF,,,5.76765003,0.627247207,,,,
ENSVKKG00000010944,,,,,,,,,,,ENSCPBG00000028341,,,,2.077979137,0.839276406,,,,
ENSVKKG00000010994,ENSGALG00000011266,PPM1K,,,0.646363922,0.108243539,,,,,ENSCPBG00000005094,PPM1K,,,2.496944927,0.407772531,,,,
ENSVKKG00000011051,,,,,,,,,,,ENSCPBG00000004907,MMRN1,1.941292759,1,1.633822275,0.591339667,ENSVKKG00000011051,MMRN1,1.457618564,0.191915721
ENSVKKG00000011063,,,,,,,,,,,,,,,,,ENSVKKG00000011063,CCSER1,1.905285539,0.579256598
ENSVKKG00000011108,ENSGALG00000033920,,,,0.906361321,0.057418982,,,,,,,,,,,,,,
ENSVKKG00000011109,,,,,,,,,,,,,,,,,ENSVKKG00000011109,STK17A,2.087575978,3.87E-08
ENSVKKG00000011121,,,,,,,,,,,ENSCPBG00000013220,,,,2.457970419,0.651647464,,,,
ENSVKKG00000011128,ENSGALG00000034048,BCL11A,,,1.697755952,1.98E-05,,,,,,,,,,,,,,
ENSVKKG00000011132,,,,,,,,,,,,,,,,,ENSVKKG00000011132,PAPOLG,1.5944213,0.238717904
ENSVKKG00000011227,,,,,,,,,,,ENSCPBG00000003386,TCEANC2,,,2.071231579,0.762037745,,,,
ENSVKKG00000011242,,,,,,,,,,,,,,,,,ENSVKKG00000011242,MRPL32,1.016343682,0.090353882
ENSVKKG00000011245,,,,,,,,,,,,,,,,,ENSVKKG00000011245,C7orf25,1.541315177,0.00061571
ENSVKKG00000011260,ENSGALG00000002850,RASA2,,,0.615253064,0.109995601,,,,,ENSCPBG00000023885,RASA2,1.362831029,1,,,,,,
ENSVKKG00000011266,,,,,,,,,,,ENSCPBG00000001801,GRK7,,,1.960888153,0.858615518,,,,
ENSVKKG00000011301,,,,,,,,,,,ENSCPBG00000024891,RAB11FIP3,,,1.559239203,0.762037745,ENSVKKG00000011301,RAB11FIP3,1.563959639,0.052479461
ENSVKKG00000011459,,,,,,,,,,,,,,,,,ENSVKKG00000011459,MFSD2A,1.15668724,0.277230492
ENSVKKG00000011471,,,,,,,,,,,,,,,,,ENSVKKG00000011471,RPL11,0.667053544,0.654111686
ENSVKKG00000011475,ENSGALG00000003168,MTMR12,,,0.67212464,0.066419286,,,,,,,,,,,,,,
ENSVKKG00000011555,,,,,,,,,,,ENSCPBG00000016180,DPY19L3,1.875378647,1,,,,,,
ENSVKKG00000011562,ENSGALG00000016855,ARGLU1,,,0.589238871,0.094187409,,,,,,,,,,,,,,
ENSVKKG00000011567,,,,,,,,,,,,,,,,,ENSVKKG00000011567,URI1,0.723264978,0.527027587
ENSVKKG00000011572,ENSGALG00000016861,BIVM,,,0.56113674,0.129146413,,,,,,,,,,,,,,
ENSVKKG00000011625,ENSGALG00000027353,C10orf71,,,1.261447156,0.099232756,,,,,,,,,,,,,,
ENSVKKG00000011632,,,,,,,,,,,,,,,,,ENSVKKG00000011632,EPHB3,1.806393326,0.293030355
ENSVKKG00000011665,ENSGALG00000025915,ARRDC3,,,1.044393344,0.000304653,,,,,,,,,,,,,,
ENSVKKG00000011684,ENSGALG00000048716,FBXL3,,,0.659323501,0.06300668,,,,,,,,,,,,,,
ENSVKKG00000011697,ENSGALG00000002893,STC2,,,1.736906821,0.112998149,,,,,,,,,,,,,,
ENSVKKG00000011711,ENSGALG00000016468,GEN1,,,0.602220547,0.094502565,,,,,,,,,,,,,,
ENSVKKG00000011718,ENSGALG00000037556,SLC1A2,,,1.481974131,0.039470854,,,,,,,,,,,,,,
ENSVKKG00000011767,ENSGALG00000028912,SCRT2,,,3.594821417,0.074632506,,,,,,,,,,,,,,
ENSVKKG00000011842,,,,,,,,,,,,,,,,,ENSVKKG00000011842,,0.67763019,0.326865649
ENSVKKG00000011858,ENSGALG00000005998,RRAS,,,1.128346653,0.000725622,,,,,,,,,,,,,,
ENSVKKG00000011888,,,,,,,,,,,,,,,,,ENSVKKG00000011888,MAPK8IP1,3.144792255,0.140263543
ENSVKKG00000011900,,,,,,,,,,,,,,,,,ENSVKKG00000011900,RMDN3,2.220653789,2.71E-08
ENSVKKG00000011913,,,,,,,,,,,ENSCPBG00000020669,TMEM255A,2.401211139,1,,,,,,
ENSVKKG00000011961,ENSGALG00000014537,BMF,,,0.644875089,0.108567665,,,,,,,,,,,,,,
ENSVKKG00000011969,,,,,,,,,,,ENSCPBG00000012660,,,,2.755030976,0.829572625,,,,
ENSVKKG00000011976,ENSGALG00000045856,BBOF1,,,1.715057328,0.109995601,,,,,,,,,,,,,,
ENSVKKG00000011985,,,,,,,,,,,,,,,,,ENSVKKG00000011985,ANGPTL1,1.424409293,0.654111686
ENSVKKG00000012032,,,,,,,,,,,,,,,,,ENSVKKG00000012032,PDCD1LG2,1.168316569,0.033504895
ENSVKKG00000012049,,,,,,,,,,,ENSCPBG00000026175,GLDC,4.961693587,1,5.078656795,0.620827829,,,,
ENSVKKG00000012053,,,,,,,,,,,,,,,,,ENSVKKG00000012053,KDM4C,1.483727033,8.48E-06
ENSVKKG00000012062,,,,,,,,,,,ENSCPBG00000008873,PLCD3,,,2.205463994,0.797472784,,,,
ENSVKKG00000012133,ENSGALG00000010957,USP1,,,0.583068079,0.121226483,,,,,,,,,,,,,,
ENSVKKG00000012146,ENSGALG00000010991,ALG6,,,0.583633487,0.116852141,,,,,,,,,,,,,,
ENSVKKG00000012186,,,,,,,,,,,ENSCPBG00000021659,PLA2G7,,,1.14055242,0.762037745,,,,
ENSVKKG00000012207,ENSGALG00000009740,RASGRP1,,,0.683018287,0.059343516,,,,,,,,,,,,,,
ENSVKKG00000012210,ENSGALG00000009744,FAM98B,,,0.606719705,0.122201209,,,,,,,,,,,,,,
ENSVKKG00000012231,,,,,,,,,,,,,,,,,ENSVKKG00000012231,SLC3A1,6.328920283,0.063855901
ENSVKKG00000012232,,,,,,,,,,,,,,,,,ENSVKKG00000012232,,0.922342811,0.045998954
ENSVKKG00000012234,,,,,,,,,,,,,,,,,ENSVKKG00000012234,STXBP6,4.813844837,0.655241136
ENSVKKG00000012259,,,,,,,,,,,ENSCPBG00000005705,PRKCE,1.44368455,1,1.326549901,0.641474018,,,,
ENSVKKG00000012268,ENSGALG00000002094,TRMT2A,,,0.567755491,0.093657003,,,,,,,,,,,,,,
ENSVKKG00000012316,ENSGALG00000008703,RFC4,,,0.576542981,0.13085211,,,,,,,,,,,,,,
ENSVKKG00000012334,ENSGALG00000004637,,,,0.598161602,0.108001259,,,,,,,,,,,,,,
ENSVKKG00000012365,ENSGALG00000005944,ZNF639,,,0.6387426,0.059800382,,,,,,,,,,,,,,
ENSVKKG00000012374,ENSGALG00000039182,TBL1XR1,,,0.964732242,0.009208189,,,,,,,,,,,,,,
ENSVKKG00000012403,,,,,,,,,,,ENSCPBG00000024767,SEC24D,,,1.569819029,0.836829526,,,,
ENSVKKG00000012404,,,,,,,,,,,ENSCPBG00000024764,SYNPO2,,,3.374428113,0.627247207,,,,
ENSVKKG00000012424,ENSGALG00000011884,EXOSC9,,,0.576617302,0.090092936,,,,,,,,,,,,,,
ENSVKKG00000012433,ENSGALG00000016926,KLF12,,,0.83162577,0.094646438,,,,,,,,,,,,,,
ENSVKKG00000012434,,,,,,,,,,,,,,,,,ENSVKKG00000012434,TBC1D4,1.234559113,0.011285876
ENSVKKG00000012435,ENSGALG00000001816,MAGI3,,,0.584949101,0.058876639,,,,,,,,,,,,,,
ENSVKKG00000012441,ENSGALG00000002487,SFSWAP,,,0.638817891,0.032672722,,,,,,,,,,,,,,
ENSVKKG00000012508,,,,,,,,,,,ENSCPBG00000023603,TTBK1,2.691695676,1,2.64359602,0.745394231,,,,
ENSVKKG00000012519,ENSGALG00000015402,C3orf38,,,0.558029681,0.131142746,,,,,,,,,,,,,,
ENSVKKG00000012588,ENSGALG00000035718,DOK1,,,0.613059324,0.038331747,,,,,,,,,,,,,,
ENSVKKG00000012595,,,,,,,,,,,,,,,,,ENSVKKG00000012595,,0.862620574,0.555829566
ENSVKKG00000012598,ENSGALG00000039587,SYNDIG1,,,3.38379911,0.117736694,,,,,,,,,,,,,,
ENSVKKG00000012637,,,,,,,,,,,,,,,,,ENSVKKG00000012637,ABCC4,0.684884382,0.292589531
ENSVKKG00000012643,ENSGALG00000003568,PPP1R16B,,,0.612751283,0.085250348,,,,,ENSCPBG00000018182,PPP1R16B,,,1.517155777,0.815372502,ENSVKKG00000012643,PPP1R16B,1.651908924,0.098080542
ENSVKKG00000012657,,,,,,,,,,,ENSCPBG00000012536,THBS4,2.869918925,1,3.225308122,0.737667792,,,,
ENSVKKG00000012681,ENSGALG00000026146,CRLF1,,,4.092307406,0.009579911,,,,,,,,,,,,,,
ENSVKKG00000012688,ENSGALG00000042356,FSTL3,,,2.135729042,0.021568881,,,,,,,,,,,,,,
ENSVKKG00000012698,ENSGALG00000001860,RSBN1,,,0.676983461,0.055428737,,,,,,,,,,,,,,
ENSVKKG00000012725,,,,,,,,,,,,,,,,,ENSVKKG00000012725,NRG2,2.413556643,0.389377372
ENSVKKG00000012767,,,,,,,,,,,ENSCPBG00000011450,,,,2.056348786,0.796272367,,,,
ENSVKKG00000012882,ENSGALG00000030780,MGAT4A,,,0.817433286,0.006307359,,,,,,,,,,,,,,
ENSVKKG00000012918,,,,,,,,,,,,,,,,,ENSVKKG00000012918,MOSPD1,0.633653333,0.415841863
ENSVKKG00000012950,ENSGALG00000011036,HNRNPA2B1,,,0.677603372,0.032626026,,,,,,,,,,,,,,
ENSVKKG00000012956,ENSGALG00000028095,HOXA1,,,5.122803127,0.082518248,,,,,,,,,,,,,,
ENSVKKG00000012967,,,,,,,,,,,ENSCPBG00000008004,RGCC,,,1.516463554,0.85206066,,,,
ENSVKKG00000013076,ENSGALG00000028018,RAB38,,,2.368412557,0.060513581,,,,,,,,,,,ENSVKKG00000013076,RAB38,2.720303519,0.264003461
ENSVKKG00000013116,ENSGALG00000005077,F8,,,2.163839871,0.109183804,,,,,,,,,,,,,,
ENSVKKG00000013148,ENSGALG00000007483,LRIG1,,,1.246646424,0.069436868,,,,,,,,,,,,,,
ENSVKKG00000013163,ENSGALG00000000990,SRSF6,,,0.621939635,0.058145416,,,,,,,,,,,,,,
ENSVKKG00000013164,,,,,,,,,,,,,,,,,ENSVKKG00000013164,PDLIM4,2.664392301,0.362487504
ENSVKKG00000013178,ENSGALG00000006677,P4HA2,,,0.653286019,0.092148105,,,,,,,,,,,,,,
ENSVKKG00000013300,ENSGALG00000013481,IKZF3,,,0.548898716,0.095672485,,,,,,,,,,,,,,
ENSVKKG00000013320,ENSGALG00000040035,ADRB2,,,1.039977691,0.00410383,,,,,ENSCPBG00000007688,ADRB2,,,1.775928908,0.435923873,,,,
ENSVKKG00000013324,,,,,,,,,,,ENSCPBG00000007630,NEURL1B,,,2.629366518,0.832812204,,,,
ENSVKKG00000013327,,,,,,,,,,,,,,,,,ENSVKKG00000013327,,3.755873113,1.51E-11
ENSVKKG00000013376,,,,,,,,,,,,,,,,,ENSVKKG00000013376,PMEPA1,1.273415246,0.573411045
ENSVKKG00000013398,,,,,,,,,,,ENSCPBG00000025944,CCDC92,3.534019705,1,3.526670814,0.714263284,,,,
ENSVKKG00000013410,,,,,,,,,,,ENSCPBG00000025955,DNAH10,,,2.598304513,0.729774482,,,,
ENSVKKG00000013412,,,,,,,,,,,,,,,,,ENSVKKG00000013412,MASP2,1.424978121,0.026136889
ENSVKKG00000013441,ENSGALG00000026179,FAM163B,,,2.469564047,0.025053567,,,,,,,,,,,,,,
ENSVKKG00000013453,,,,,,,,,,,ENSCPBG00000009163,SOX5,,,2.637724593,0.82887744,,,,
ENSVKKG00000013490,ENSGALG00000004662,DISP3,,,1.442729815,0.000155873,,,,,,,,,,,,,,
ENSVKKG00000013499,ENSGALG00000011456,CDK17,,,0.755367068,0.010331289,,,,,,,,,,,,,,
ENSVKKG00000013507,ENSGALG00000033293,ACAP3,,,0.96641753,0.014457245,,,,,,,,,,,,,,
ENSVKKG00000013524,ENSGALG00000007809,TSHZ2,,,1.004788333,0.045216674,,,,,,,,,,,,,,
ENSVKKG00000013526,,,,,,,,,,,ENSCPBG00000014995,SALL4,3.037005463,1,,,,,,
ENSVKKG00000013539,ENSGALG00000029445,FADS6,,,5.732205452,0.016656005,,,,,,,,,,,,,,
ENSVKKG00000013545,,,,,,,,,,,ENSCPBG00000012269,DIPK1B,,,4.963008212,0.822095087,ENSVKKG00000013545,DIPK1B,1.730378534,0.141183066
ENSVKKG00000013550,ENSGALG00000003329,GORAB,,,0.623189433,0.038085848,,,,,,,,,,,,,,
ENSVKKG00000013579,ENSGALG00000043701,ELK3,,,0.700251747,0.016165632,,,,,,,,,,,,,,
ENSVKKG00000013617,ENSGALG00000051645,CDC6,,,1.071895673,0.122623765,,,,,,,,,,,,,,
ENSVKKG00000013621,ENSGALG00000040672,IGFBP4,,,3.613845469,0.043463572,,,,,,,,,,,,,,
ENSVKKG00000013663,ENSGALG00000008666,CTLA4,,,1.348042233,0.008832858,,,,,ENSCPBG00000008783,CTLA4,2.758384439,1,2.818829985,0.582007515,ENSVKKG00000013663,CTLA4,1.729883663,0.031478995
ENSVKKG00000013675,,,,,,,,,,,ENSCPBG00000003075,MTSS2,,,1.861578836,0.627247207,,,,
ENSVKKG00000013686,,,,,,,,,,,ENSCPBG00000002761,MREG,1.061440279,1,,,,,,
ENSVKKG00000013719,ENSGALG00000053509,DDX11,,,0.95206595,0.047210779,,,,,,,,,,,,,,
ENSVKKG00000013779,,,,,,,,,,,ENSCPBG00000027227,CAPRIN2,1.298700102,1,2.354411756,0.228494644,,,,
ENSVKKG00000013801,ENSGALG00000012938,AMN1,,,0.96914849,0.041701159,,,,,,,,,,,,,,
ENSVKKG00000013806,,,,,,,,,,,,,,,,,ENSVKKG00000013806,PLD1,1.038740205,0.192114293
ENSVKKG00000013851,,,,,,,,,,,,,,,,,ENSVKKG00000013851,DHTKD1,0.920141995,0.399166773
ENSVKKG00000013865,,,,,,,,,,,,,,,,,ENSVKKG00000013865,NRP1,0.728237681,0.342714122
ENSVKKG00000013903,ENSGALG00000007555,CCND1,,,0.982831117,0.011349049,,,,,,,,,,,,,,
ENSVKKG00000013906,,,,,,,,,,,,,,,,,ENSVKKG00000013906,ATG16L1,0.603519707,0.535217225
ENSVKKG00000013914,,,,,,,,,,,,,,,,,ENSVKKG00000013914,ANO1,1.04581604,0.23010266
ENSVKKG00000013927,ENSGALG00000016196,,,,1.908721751,0.101351123,,,,,,,,,,,,,,
ENSVKKG00000013944,,,,,,,,,,,,,,,,,ENSVKKG00000013944,PPFIA1,1.421737021,7.47E-05
ENSVKKG00000013968,,,,,,,,,,,,,,,,,ENSVKKG00000013968,EAF2,0.944959832,0.160622046
ENSVKKG00000014021,,,,,,,,,,,,,,,,,ENSVKKG00000014021,DKC1,0.926108097,0.101500837
ENSVKKG00000014029,,,,,,,,,,,,,,,,,ENSVKKG00000014029,,3.416116267,1.86E-13
ENSVKKG00000014039,ENSGALG00000003663,RBL2,,,0.653605193,0.087836893,,,,,,,,,,,,,,
ENSVKKG00000014097,,,,,,,,,,,ENSCPBG00000022905,MRPL20,,,1.230498289,0.684496205,,,,
ENSVKKG00000014108,,,,,,,,,,,,,,,,,ENSVKKG00000014108,MIB2,0.678421861,0.51612755
ENSVKKG00000014133,,,,,,,,,,,ENSCPBG00000013800,CCDC14,,,1.132805021,0.856178028,,,,
ENSVKKG00000014136,ENSGALG00000030024,USP15,,,0.49835248,0.113854359,,,,,,,,,,,,,,
ENSVKKG00000014183,ENSGALG00000045514,PEX6,,,0.64537646,0.100001548,,,,,,,,,,,,,,
ENSVKKG00000014207,ENSGALG00000012978,CDYL2,,,0.944153173,0.015674383,,,,,,,,,,,,,,
ENSVKKG00000014222,ENSGALG00000001382,CDC2L1,,,0.653273893,0.02609902,,,,,,,,,,,,,,
ENSVKKG00000014236,,,,,,,,,,,ENSCPBG00000027096,RASSF1,,,2.079740309,0.416432237,,,,
ENSVKKG00000014333,ENSGALG00000032664,UBE2B,,,0.818593575,0.008750828,,,,,,,,,,,,,,
ENSVKKG00000014349,ENSGALG00000008538,GINS1,,,1.25848897,0.045634069,,,,,,,,,,,,,,
ENSVKKG00000014386,,,,,,,,,,,ENSCPBG00000014998,GRAMD1B,,,1.897954596,0.288359752,,,,
ENSVKKG00000014401,ENSGALG00000006160,HNRNPA0,,,0.600121186,0.111818989,,,,,,,,,,,,,,
ENSVKKG00000014405,,,,,,,,,,,ENSCPBG00000001485,,2.249303678,1,2.447224912,0.830871128,,,,
ENSVKKG00000014468,,,,,,,,,,,ENSCPBG00000004358,VIPR1,1.78216135,1,2.146810996,0.551507977,,,,
ENSVKKG00000014518,ENSGALG00000005223,ADCYAP1R1,,,1.899282753,0.123284378,,,,,,,,,,,,,,
ENSVKKG00000014583,,,,,,,,,,,ENSCPBG00000003743,FAM3D,3.300584453,1,2.938756184,0.858615518,,,,
ENSVKKG00000014588,,,,,,,,,,,,,,,,,ENSVKKG00000014588,KARS1,0.751506414,0.353360748
ENSVKKG00000014619,,,,,,,,,,,ENSCPBG00000014444,DACH2,,,2.236725771,0.844554866,,,,
ENSVKKG00000014629,ENSGALG00000006929,ZNF711,,,0.587178353,0.11244004,,,,,,,,,,,,,,
ENSVKKG00000014636,ENSGALG00000022702,CHRNA10,,,3.572309276,0.101333272,,,,,,,,,,,,,,
ENSVKKG00000014650,,,,,,,,,,,,,,,,,ENSVKKG00000014650,TTC39B,1.018409714,0.126708384
ENSVKKG00000014764,,,,,,,,,,,ENSCPBG00000024495,CNNM2,2.357891781,1,2.700657456,0.762037745,,,,
ENSVKKG00000014768,ENSGALG00000006057,CLK4,,,0.594006779,0.090335718,,,,,,,,,,,,,,
ENSVKKG00000014797,ENSGALG00000037698,ZFAT,,,0.971782211,0.013262228,,,,,,,,,,,,,,
ENSVKKG00000014803,ENSGALG00000008698,MGME1,,,0.723998442,0.099735877,,,,,,,,,,,,,,
ENSVKKG00000014855,ENSGALG00000005710,CTDSPL,,,0.568073359,0.098632429,,,,,,,,,,,,,,
ENSVKKG00000014890,,,,,,,,,,,,,,,,,ENSVKKG00000014890,ASZ1,5.775771314,0.260685471
ENSVKKG00000014916,,,,,,,,,,,,,,,,,ENSVKKG00000014916,STARD4,1.229968442,0.024331943
ENSVKKG00000014928,ENSGALG00000047163,TSEN54,,,0.665465442,0.103890645,,,,,,,,,,,,,,
ENSVKKG00000014937,ENSGALG00000003722,THG1L,,,0.784634492,0.11455929,,,,,,,,,,,,,,
ENSVKKG00000014983,ENSGALG00000003691,RNF145,,,0.740915588,0.037970288,,,,,,,,,,,,,,
ENSVKKG00000014991,ENSGALG00000024171,HRH2,,,1.531321578,0.063556074,,,,,,,,,,,,,,
