komodo_stable_id,komodo_name,turtle_painted_stable_id,turtle_painted_name,crocodile_stable_id,crocodile_name,chicken_grcg6a_stable_id,chicken_grcg6a_name
ENSVKKG00000011723,DMRT1,ENSCPBG00000025458,DMRT1,ENSCPRG00005004893,DMRT1,ENSGALG00000010160,DMRT1
ENSVKKG00000005054,GABRA6,ENSCPBG00000008114,GABRA6,ENSCPRG00005006966,GABRA6,ENSGALG00000001695,GABRA6
ENSVKKG00000011909,UPF3B,ENSCPBG00000020685,UPF3B,ENSCPRG00005005908,UPF3B,ENSGALG00000008618,UPF3B
ENSVKKG00000003498,,ENSCPBG00000015934,SNX20,ENSCPRG00005003533,SNX20,ENSGALG00000038374,SNX20
ENSVKKG00000001779,RABEPK,ENSCPBG00000028149,RABEPK,ENSCPRG00005010858,RABEPK,ENSGALG00000042210,RABEPK
ENSVKKG00000013330,MED24,ENSCPBG00000004552,MED24,ENSCPRG00005002845,MED24,ENSGALG00000013506,MED24
ENSVKKG00000016508,SIAH2,ENSCPBG00000018847,SIAH2,ENSCPRG00005006867,SIAH2,ENSGALG00000010395,SIAH2
ENSVKKG00000015358,ASB15,ENSCPBG00000020670,ASB15,ENSCPRG00005010877,ASB15,ENSGALG00000008814,ASB15
ENSVKKG00000007125,IFT88,ENSCPBG00000020763,IFT88,ENSCPRG00005013106,IFT88,ENSGALG00000017134,IFT88
ENSVKKG00000010432,IP6K2,ENSCPBG00000014256,IP6K2,ENSCPRG00005018277,IP6K2,ENSGALG00000005701,IP6K2
ENSVKKG00000016561,PLCH1,ENSCPBG00000018581,PLCH1,ENSCPRG00005007105,PLCH1,ENSGALG00000010312,PLCH1
ENSVKKG00000015584,NUFIP2,ENSCPBG00000020115,NUFIP2,ENSCPRG00005014289,NUFIP2,ENSGALG00000004042,NUFIP2
ENSVKKG00000004676,,ENSCPBG00000007389,,ENSCPRG00005017003,,ENSGALG00000006561,MRPL23
ENSVKKG00000016088,SPTLC2,ENSCPBG00000026322,SPTLC2,ENSCPRG00005005488,SPTLC2,ENSGALG00000031928,SPTLC2
ENSVKKG00000006358,CHD5,ENSCPBG00000019363,CHD5,ENSCPRG00005011501,CHD5,ENSGALG00000000747,CHD5
ENSVKKG00000014852,TMEM230,ENSCPBG00000003096,TMEM230,ENSCPRG00005016358,TMEM230,ENSGALG00000036876,TMEM230
ENSVKKG00000015493,ST14,ENSCPBG00000026869,ST14,ENSCPRG00005001403,ST14,ENSGALG00000001331,ST14
ENSVKKG00000004785,TRPM6,ENSCPBG00000019827,TRPM6,ENSCPRG00005006349,TRPM6,ENSGALG00000015154,TRPM6
ENSVKKG00000001115,,ENSCPBG00000020139,,ENSCPRG00005002432,,ENSGALG00000041296,
ENSVKKG00000001670,SAMD4A,ENSCPBG00000020066,SAMD4A,ENSCPRG00005018693,SAMD4A,ENSGALG00000041790,SAMD4A
ENSVKKG00000010971,PIAS2,ENSCPBG00000025688,PIAS2,ENSCPRG00005014791,PIAS2,ENSGALG00000039434,PIAS2
ENSVKKG00000017985,CLIP4,ENSCPBG00000000474,CLIP4,ENSCPRG00005009657,CLIP4,ENSGALG00000009024,CLIP4
ENSVKKG00000008629,FAM13C,ENSCPBG00000005862,FAM13C,ENSCPRG00005010704,FAM13C,ENSGALG00000031305,FAM13C
ENSVKKG00000001174,CHAF1A,ENSCPBG00000011068,CHAF1A,ENSCPRG00005008804,CHAF1A,ENSGALG00000001126,CHAF1A
ENSVKKG00000007070,TMC7,ENSCPBG00000010856,TMC7,ENSCPRG00005007364,TMC7,ENSGALG00000006889,TMC7
ENSVKKG00000004466,CHID1,ENSCPBG00000007075,CHID1,ENSCPRG00005015264,CHID1,ENSGALG00000006830,CHID1
ENSVKKG00000011865,TSPAN18,ENSCPBG00000012596,TSPAN18,ENSCPRG00005011666,TSPAN18,ENSGALG00000036901,TSPAN18
ENSVKKG00000009083,CITED2,ENSCPBG00000017188,CITED2,ENSCPRG00005001247,CITED2,ENSGALG00000013818,CITED2
ENSVKKG00000016628,KCNJ3,ENSCPBG00000026628,KCNJ3,ENSCPRG00005008883,KCNJ3,ENSGALG00000012537,KCNJ3
ENSVKKG00000014627,,ENSCPBG00000016834,,ENSCPRG00005008892,,ENSGALG00000046098,
ENSVKKG00000007344,SPDEF,ENSCPBG00000027138,SPDEF,ENSCPRG00005014151,SPDEF,ENSGALG00000002792,SPDEF
ENSVKKG00000009878,TMCO3,ENSCPBG00000013976,TMCO3,ENSCPRG00005016295,TMCO3,ENSGALG00000016824,TMCO3
ENSVKKG00000008236,ABRAXAS2,ENSCPBG00000028067,ABRAXAS2,ENSCPRG00005009783,ABRAXAS2,ENSGALG00000038054,FAM175B
ENSVKKG00000015538,SETD1B,ENSCPBG00000026067,SETD1B,ENSCPRG00005012345,SETD1B,ENSGALG00000004324,SETD1A
ENSVKKG00000003263,TRIM71,ENSCPBG00000022734,TRIM71,ENSCPRG00005004907,TRIM71,ENSGALG00000019622,TRIM71
ENSVKKG00000010018,KLHL1,ENSCPBG00000022396,KLHL1,ENSCPRG00005018710,KLHL1,ENSGALG00000016907,KLHL1
ENSVKKG00000015079,BNIP3L,ENSCPBG00000002862,BNIP3L,ENSCPRG00005014164,BNIP3L,ENSGALG00000043405,BNIP3L
ENSVKKG00000000322,BCHE,ENSCPBG00000016161,BCHE,ENSCPRG00005008417,BCHE,ENSGALG00000034860,BCHE
ENSVKKG00000012300,,ENSCPBG00000001347,SENP5,ENSCPRG00005010744,SENP5,ENSGALG00000008545,SENP5
ENSVKKG00000017430,DEPTOR,ENSCPBG00000015331,DEPTOR,ENSCPRG00005007749,DEPTOR,ENSGALG00000043787,DEPDC6
ENSVKKG00000000122,PIP4K2A,ENSCPBG00000015214,PIP4K2A,ENSCPRG00005009058,PIP4K2A,ENSGALG00000007877,PIP4K2A
ENSVKKG00000003610,ATG2B,ENSCPBG00000024115,ATG2B,ENSCPRG00005009452,ATG2B,ENSGALG00000042088,ATG2B
ENSVKKG00000014353,SEC24A,ENSCPBG00000008211,SEC24A,ENSCPRG00005010507,SEC24A,ENSGALG00000006417,SEC24A
ENSVKKG00000002944,MARVELD2,ENSCPBG00000010937,MARVELD2,ENSCPRG00005001318,MARVELD2,ENSGALG00000027140,MARVELD2
ENSVKKG00000014618,ZDHHC5,ENSCPBG00000016844,ZDHHC5,ENSCPRG00005008837,ZDHHC5,ENSGALG00000007362,ZDHHC5
ENSVKKG00000016281,PSMD11,ENSCPBG00000004859,PSMD11,ENSCPRG00005000377,PSMD11,ENSGALG00000024112,PSMD11
ENSVKKG00000017896,ZRSR2,ENSCPBG00000012684,ZRSR2,ENSCPRG00005005681,ZRSR2,ENSGALG00000016552,ZRSR2
ENSVKKG00000005320,CAPN5,ENSCPBG00000027729,CAPN5,ENSCPRG00005016650,CAPN5,ENSGALG00000040478,CAPN5
ENSVKKG00000011182,METAP1,ENSCPBG00000016153,METAP1,ENSCPRG00005012656,METAP1,ENSGALG00000012239,METAP1
ENSVKKG00000000444,MCPH1,ENSCPBG00000022016,,ENSCPRG00005010276,MCPH1,ENSGALG00000016332,MCPH1
ENSVKKG00000002481,NFE2L1,ENSCPBG00000027369,NFE2L1,ENSCPRG00005007178,NFE2L1,ENSGALG00000011937,NFE2L1
ENSVKKG00000003123,WFIKKN2,ENSCPBG00000028204,WFIKKN2,ENSCPRG00005002347,WFIKKN2,ENSGALG00000007367,WFIKKN2
ENSVKKG00000003542,ARMC9,ENSCPBG00000016460,ARMC9,ENSCPRG00005012112,ARMC9,ENSGALG00000007691,ARMC9
ENSVKKG00000013657,POFUT2,ENSCPBG00000004224,POFUT2,ENSCPRG00005006796,POFUT2,ENSGALG00000006141,POFUT2
ENSVKKG00000014099,,ENSCPBG00000022910,,ENSCPRG00005000546,,ENSGALG00000001534,TMEM88B
ENSVKKG00000015060,EXOG,ENSCPBG00000018302,EXOG,ENSCPRG00005004567,EXOG,ENSGALG00000006153,EXOG
ENSVKKG00000011674,KIAA0825,ENSCPBG00000004503,KIAA0825,ENSCPRG00005002937,KIAA0825,ENSGALG00000014664,KIAA0825
ENSVKKG00000011785,YIPF5,ENSCPBG00000016635,YIPF5,ENSCPRG00005008278,YIPF5,ENSGALG00000007404,YIPF5
ENSVKKG00000008643,,ENSCPBG00000005334,,ENSCPRG00005009953,,ENSGALG00000012610,CTSV
ENSVKKG00000013734,TMTC1,ENSCPBG00000027254,TMTC1,ENSCPRG00005017546,TMTC1,ENSGALG00000012956,TMTC1
ENSVKKG00000004787,RBM22,ENSCPBG00000010094,RBM22,ENSCPRG00005012610,RBM22,ENSGALG00000004555,RBM22
ENSVKKG00000008033,EIF2B3,ENSCPBG00000005189,EIF2B3,ENSCPRG00005017519,EIF2B3,ENSGALG00000010140,EIF2B3
ENSVKKG00000010486,ADAMTS1,ENSCPBG00000026815,ADAMTS1,ENSCPRG00005013434,ADAMTS1,ENSGALG00000040342,ADAMTS1
ENSVKKG00000001050,RPN1,ENSCPBG00000014345,RPN1,ENSCPRG00005018143,RPN1,ENSGALG00000005907,RPN1
ENSVKKG00000015503,ZNF608,ENSCPBG00000013584,ZNF608,ENSCPRG00005011899,ZNF608,ENSGALG00000005016,ZNF608
ENSVKKG00000011749,,ENSCPBG00000008390,,ENSCPRG00005008156,,ENSGALG00000007516,
ENSVKKG00000000396,,ENSCPBG00000015193,,ENSCPRG00005009093,,ENSGALG00000041267,BMI1
ENSVKKG00000001653,TMEM220,ENSCPBG00000027763,TMEM220,ENSCPRG00005012270,TMEM220,ENSGALG00000033996,TMEM220
ENSVKKG00000006971,C1orf52,ENSCPBG00000000673,C1orf52,ENSCPRG00005016982,C1orf52,ENSGALG00000008670,C8H1orf52
ENSVKKG00000010908,,ENSCPBG00000010292,,ENSCPRG00005009931,,ENSGALG00000028174,
ENSVKKG00000006930,MCOLN3,ENSCPBG00000000550,MCOLN3,ENSCPRG00005016998,MCOLN3,ENSGALG00000008709,MCOLN3
ENSVKKG00000016592,,ENSCPBG00000026350,SLX4,ENSCPRG00005003152,SLX4,ENSGALG00000031841,SLX4
ENSVKKG00000018265,ARPP19,ENSCPBG00000028081,ARPP19,ENSCPRG00005011909,ARPP19,ENSGALG00000017370,ARPP19
ENSVKKG00000004935,RBM8A,ENSCPBG00000007941,RBM8A,ENSCPRG00005008893,RBM8A,ENSGALG00000036283,RBM8A
ENSVKKG00000011649,MBLAC2,ENSCPBG00000010603,MBLAC2,ENSCPRG00005002685,MBLAC2,ENSGALG00000014649,MBLAC2
ENSVKKG00000007240,RDX,ENSCPBG00000021038,RDX,ENSCPRG00005013263,RDX,ENSGALG00000017153,RDX
ENSVKKG00000004139,UBE2QL1,ENSCPBG00000006638,UBE2QL1,ENSCPRG00005014720,UBE2QL1,ENSGALG00000032975,UBE2QL1
ENSVKKG00000002837,NOCT,ENSCPBG00000027624,NOCT,ENSCPRG00005008118,NOCT,ENSGALG00000032957,NOCT
ENSVKKG00000018492,RSBN1L,ENSCPBG00000014899,RSBN1L,ENSCPRG00005014703,RSBN1L,ENSGALG00000008328,RSBN1L
ENSVKKG00000006361,GPR143,ENSCPBG00000010480,GPR143,ENSCPRG00005006712,GPR143,ENSGALG00000016615,GPR143
ENSVKKG00000014063,HSBP1,ENSCPBG00000023888,HSBP1,ENSCPRG00005006321,HSBP1,ENSGALG00000043039,HSBP1
ENSVKKG00000009749,CD34,ENSCPBG00000025240,,ENSCPRG00005000167,CD34,ENSGALG00000001177,CD34
ENSVKKG00000016233,EGR2,ENSCPBG00000015431,EGR2,ENSCPRG00005006033,EGR2,ENSGALG00000040971,EGR2
ENSVKKG00000007141,C1orf146,ENSCPBG00000015738,C1orf146,ENSCPRG00005016568,C1orf146,ENSGALG00000023490,C8H1ORF146
ENSVKKG00000015706,LMNB2,ENSCPBG00000003084,LMNB2,ENSCPRG00005013300,LMNB2,ENSGALG00000000470,LMNA
ENSVKKG00000011595,DCAKD,ENSCPBG00000008885,DCAKD,ENSCPRG00005015489,DCAKD,ENSGALG00000000870,DCAKD
ENSVKKG00000018716,LGSN,ENSCPBG00000022665,LGSN,ENSCPRG00005012555,LGSN,ENSGALG00000016273,LGSN
ENSVKKG00000017921,SEZ6L,ENSCPBG00000021593,SEZ6L,ENSCPRG00005010805,SEZ6L,ENSGALG00000032415,SEZ6L
ENSVKKG00000003871,PCDH15,ENSCPBG00000025753,PCDH15,ENSCPRG00005009765,PCDH15,ENSGALG00000002744,PCDH15
ENSVKKG00000000913,DCPS,ENSCPBG00000011119,DCPS,ENSCPRG00005001120,DCPS,ENSGALG00000031143,DCPS
ENSVKKG00000015082,ADRA1A,ENSCPBG00000002911,ADRA1A,ENSCPRG00005014150,ADRA1A,ENSGALG00000000469,ADRA1A
ENSVKKG00000015686,,ENSCPBG00000001390,,ENSCPRG00005011665,,ENSGALG00000005861,
ENSVKKG00000016002,KCNE2,ENSCPBG00000005332,KCNE2,ENSCPRG00005015249,KCNE2,ENSGALG00000030793,KCNE2
ENSVKKG00000008972,NPHS2,ENSCPBG00000025820,NPHS2,ENSCPRG00005006302,NPHS2,ENSGALG00000004163,NPHS2
ENSVKKG00000000889,KIAA0586,ENSCPBG00000024832,KIAA0586,ENSCPRG00005017940,KIAA0586,ENSGALG00000012025,TA3
ENSVKKG00000016970,PSMC3IP,ENSCPBG00000016526,PSMC3IP,ENSCPRG00005007734,PSMC3IP,ENSGALG00000019741,PSMC3IP
ENSVKKG00000006918,RAB39A,ENSCPBG00000018580,RAB39A,ENSCPRG00005014334,RAB39A,ENSGALG00000017166,RAB39A
ENSVKKG00000018725,,ENSCPBG00000024016,,ENSCPRG00005013025,,ENSGALG00000015970,COL9A1
ENSVKKG00000010474,NIPA2,ENSCPBG00000007686,NIPA2,ENSCPRG00005009861,NIPA2,ENSGALG00000016737,NIPA2
ENSVKKG00000003734,UCP3,ENSCPBG00000000048,UCP3,ENSCPRG00005017577,UCP3,ENSGALG00000017316,UCP3
ENSVKKG00000000057,DPYD,ENSCPBG00000011421,,ENSCPRG00005014785,DPYD,ENSGALG00000005509,DPYD
ENSVKKG00000007768,MCM3,ENSCPBG00000002873,MCM3,ENSCPRG00005001928,MCM3,ENSGALG00000016676,MCM3
ENSVKKG00000018166,CYBRD1,ENSCPBG00000005654,CYBRD1,ENSCPRG00005015200,CYBRD1,ENSGALG00000030703,CYBRD1
ENSVKKG00000016144,SMARCD2,ENSCPBG00000010665,SMARCD2,ENSCPRG00005000943,SMARCD2,ENSGALG00000029304,SMARCD2
ENSVKKG00000011699,CPEB4,ENSCPBG00000007535,CPEB4,ENSCPRG00005007956,CPEB4,ENSGALG00000033512,CPEB4
ENSVKKG00000007056,EFHC1,ENSCPBG00000002922,EFHC1,ENSCPRG00005001978,EFHC1,ENSGALG00000016674,EFHC1
ENSVKKG00000013640,,ENSCPBG00000008408,,ENSCPRG00005006502,,ENSGALG00000006723,
ENSVKKG00000008221,,ENSCPBG00000006591,PLA2G10,ENSCPRG00005003939,PLA2G10,ENSGALG00000021314,PLA2G10
ENSVKKG00000005604,LMBRD2,ENSCPBG00000004678,LMBRD2,ENSCPRG00005015765,LMBRD2,ENSGALG00000013377,LMBRD2
ENSVKKG00000008599,TIAM1,ENSCPBG00000006581,TIAM1,ENSCPRG00005013974,TIAM1,ENSGALG00000015842,TIAM1
ENSVKKG00000014220,BSN,ENSCPBG00000011295,,ENSCPRG00005015480,,ENSGALG00000001849,BSN
ENSVKKG00000015289,GFRA3,ENSCPBG00000022074,GFRA3,ENSCPRG00005015050,GFRA3,ENSGALG00000007620,GFRA3
ENSVKKG00000007546,DMD,ENSCPBG00000005900,,ENSCPRG00005003194,,ENSGALG00000016281,DMD
ENSVKKG00000010301,LRRN2,ENSCPBG00000001210,LRRN2,ENSCPRG00005010562,LRRN2,ENSGALG00000000639,LRRN2
ENSVKKG00000008839,SHLD2,ENSCPBG00000007540,SHLD2,ENSCPRG00005010439,SHLD2,ENSGALG00000028439,SHLD2
ENSVKKG00000003378,POMC,ENSCPBG00000022290,POMC,ENSCPRG00005002840,POMC,ENSGALG00000016600,POMC
ENSVKKG00000010291,C1orf174,ENSCPBG00000019391,C1orf174,ENSCPRG00005012263,C1orf174,ENSGALG00000000975,C1orf174
ENSVKKG00000001510,TGFB2,ENSCPBG00000012945,TGFB2,ENSCPRG00005001180,TGFB2,ENSGALG00000009612,TGFB2
ENSVKKG00000014442,,ENSCPBG00000022844,,ENSCPRG00005001793,,ENSGALG00000017862,
ENSVKKG00000013813,FAM180A,ENSCPBG00000011422,FAM180A,ENSCPRG00005017893,FAM180A,ENSGALG00000028459,FAM180A
ENSVKKG00000012622,KANSL1,ENSCPBG00000026689,KANSL1,ENSCPRG00005008121,KANSL1,ENSGALG00000000603,KANSL1
ENSVKKG00000017373,TRHR,ENSCPBG00000001074,TRHR,ENSCPRG00005007063,TRHR,ENSGALG00000033701,TRHR
ENSVKKG00000013081,TMEM132B,ENSCPBG00000024873,TMEM132B,ENSCPRG00005018589,TMEM132B,ENSGALG00000002742,TMEM132B
ENSVKKG00000004429,YIPF3,ENSCPBG00000025201,YIPF3,ENSCPRG00005012654,YIPF3,ENSGALG00000041037,YIPF3
ENSVKKG00000015460,,ENSCPBG00000010974,ELMOD3,ENSCPRG00005012939,ELMOD3,ENSGALG00000046248,ELMOD3
ENSVKKG00000000532,LYN,ENSCPBG00000004949,LYN,ENSCPRG00005016330,LYN,ENSGALG00000042321,LYN
ENSVKKG00000003060,INPP5A,ENSCPBG00000014008,INPP5A,ENSCPRG00005007113,INPP5A,ENSGALG00000010493,INPP5A
ENSVKKG00000002315,NTN1,ENSCPBG00000027886,NTN1,ENSCPRG00005008218,NTN1,ENSGALG00000023626,NTN1
ENSVKKG00000002075,,ENSCPBG00000020394,,ENSCPRG00005015915,,ENSGALG00000023787,
ENSVKKG00000010862,FKBP8,ENSCPBG00000012915,FKBP8,ENSCPRG00005015761,FKBP8,ENSGALG00000003357,FKBP8
ENSVKKG00000014177,CMTM4,ENSCPBG00000012067,CMTM4,ENSCPRG00005005386,CMTM4,ENSGALG00000005251,CMTM4
ENSVKKG00000014044,NSDHL,ENSCPBG00000004829,,ENSCPRG00005007145,NSDHL,ENSGALG00000007493,NSDHL
ENSVKKG00000016353,BTBD17,ENSCPBG00000010366,BTBD17,ENSCPRG00005018405,BTBD17,ENSGALG00000023359,BTBD17
ENSVKKG00000002260,ZNF622,ENSCPBG00000021097,ZNF622,ENSCPRG00005016273,ZNF622,ENSGALG00000037171,ZNF622
ENSVKKG00000001539,FRS2,ENSCPBG00000013360,FRS2,ENSCPRG00005006912,FRS2,ENSGALG00000009966,FRS2
ENSVKKG00000001688,KCNK17,ENSCPBG00000025377,KCNK17,ENSCPRG00005009956,KCNK17,ENSGALG00000010068,KCNK17
ENSVKKG00000014860,VILL,ENSCPBG00000018691,VILL,ENSCPRG00005003212,VILL,ENSGALG00000005763,VILL
ENSVKKG00000001026,SH2B3,ENSCPBG00000003455,SH2B3,ENSCPRG00005013204,SH2B3,ENSGALG00000004610,SH2B3
ENSVKKG00000010694,DUSP19,ENSCPBG00000001319,DUSP19,ENSCPRG00005012407,DUSP19,ENSGALG00000043268,DUSP19
ENSVKKG00000015372,ZNF800,ENSCPBG00000020787,ZNF800,ENSCPRG00005010958,ZNF800,ENSGALG00000033997,ZNF800
ENSVKKG00000015542,BPNT1,ENSCPBG00000000502,BPNT1,ENSCPRG00005001695,BPNT1,ENSGALG00000009576,BPNT1
ENSVKKG00000003948,TAF4,ENSCPBG00000027063,TAF4,ENSCPRG00005005323,TAF4,ENSGALG00000005121,TAF4
ENSVKKG00000012663,MDFIC,ENSCPBG00000007111,MDFIC,ENSCPRG00005010050,MDFIC,ENSGALG00000026838,MDFIC
ENSVKKG00000000672,MRPL15,ENSCPBG00000005085,MRPL15,ENSCPRG00005016215,MRPL15,ENSGALG00000041086,MRPL15
ENSVKKG00000018450,NDUFS3,ENSCPBG00000016959,NDUFS3,ENSCPRG00005017439,NDUFS3,ENSGALG00000008084,NDUFS3
ENSVKKG00000007594,HERPUD2,ENSCPBG00000011494,HERPUD2,ENSCPRG00005010531,HERPUD2,ENSGALG00000040364,HERPUD2
ENSVKKG00000006709,CYB561,ENSCPBG00000026994,CYB561,ENSCPRG00005008390,CYB561,ENSGALG00000024031,CYB561
ENSVKKG00000006860,TMEM11,ENSCPBG00000020885,TMEM11,ENSCPRG00005016040,TMEM11,ENSGALG00000004749,TMEM11
ENSVKKG00000005680,,ENSCPBG00000001216,,ENSCPRG00005010572,,ENSGALG00000009336,FAM45A
ENSVKKG00000007684,ROGDI,ENSCPBG00000026567,ROGDI,ENSCPRG00005014028,ROGDI,ENSGALG00000001841,ROGDI
ENSVKKG00000008772,,ENSCPBG00000010524,,ENSCPRG00005017189,,ENSGALG00000003713,
ENSVKKG00000012509,ARL13B,ENSCPBG00000005599,ARL13B,ENSCPRG00005010899,ARL13B,ENSGALG00000015412,ARL13B
ENSVKKG00000003571,SNORD82,ENSCPBG00000016447,SNORD82,ENSCPRG00005012097,SNORD82,ENSGALG00000032111,SNORD82
ENSVKKG00000011944,CUL4B,ENSCPBG00000012824,CUL4B,ENSCPRG00005005805,CUL4B,ENSGALG00000008559,CUL4B
ENSVKKG00000001699,CNOT9,ENSCPBG00000013247,CNOT9,ENSCPRG00005018911,CNOT9,ENSGALG00000011402,CNOT9
ENSVKKG00000014684,ERCC6,ENSCPBG00000012810,ERCC6,ENSCPRG00005017820,ERCC6,ENSGALG00000006254,ERCC6
ENSVKKG00000000943,NFRKB,ENSCPBG00000026873,NFRKB,ENSCPRG00005001390,NFRKB,ENSGALG00000001306,NFRKB
ENSVKKG00000004949,GJA1,ENSCPBG00000018721,GJA1,ENSCPRG00005004819,GJA1,ENSGALG00000014873,GJA1
ENSVKKG00000009439,PKDCC,ENSCPBG00000015548,PKDCC,ENSCPRG00005015590,PKDCC,ENSGALG00000042511,PKDCC
ENSVKKG00000002582,ABI3,ENSCPBG00000027308,ABI3,ENSCPRG00005007322,ABI3,ENSGALG00000044071,ABI3
ENSVKKG00000016247,ATOH7,ENSCPBG00000019562,ATOH7,ENSCPRG00005006200,ATOH7,ENSGALG00000052760,ATOH7
ENSVKKG00000014937,THG1L,ENSCPBG00000001551,THG1L,ENSCPRG00005013345,THG1L,ENSGALG00000003722,THG1L
ENSVKKG00000018000,EDNRB,ENSCPBG00000026739,EDNRB,ENSCPRG00005018524,EDNRB,ENSGALG00000016912,EDNRB
ENSVKKG00000013257,SCAMP4,ENSCPBG00000018495,SCAMP4,ENSCPRG00005009068,SCAMP4,ENSGALG00000001030,SCAMP4
ENSVKKG00000002013,RPA1,ENSCPBG00000020377,RPA1,ENSCPRG00005015893,RPA1,ENSGALG00000003072,RPA1
ENSVKKG00000017439,COL14A1,ENSCPBG00000015298,COL14A1,ENSCPRG00005007882,COL14A1,ENSGALG00000037675,COL14A1
ENSVKKG00000004683,CARD11,ENSCPBG00000020734,CARD11,ENSCPRG00005016359,CARD11,ENSGALG00000004398,CARD11
ENSVKKG00000012445,ADGRD1,ENSCPBG00000024768,ADGRD1,ENSCPRG00005018706,ADGRD1,ENSGALG00000002557,ADGRD1
ENSVKKG00000011913,TMEM255A,ENSCPBG00000020669,TMEM255A,ENSCPRG00005005852,TMEM255A,ENSGALG00000008604,TMEM255A
ENSVKKG00000005703,SH3D19,ENSCPBG00000025844,SH3D19,ENSCPRG00005009037,SH3D19,ENSGALG00000010081,SH3D19
ENSVKKG00000013663,CTLA4,ENSCPBG00000008783,CTLA4,ENSCPRG00005001699,CTLA4,ENSGALG00000008666,CTLA4
ENSVKKG00000008431,,ENSCPBG00000000406,,ENSCPRG00005000767,,ENSGALG00000041181,
ENSVKKG00000004580,IFITM10,ENSCPBG00000007454,IFITM10,ENSCPRG00005016972,IFITM10,ENSGALG00000031657,IFITM10
ENSVKKG00000008494,SLC35E4,ENSCPBG00000007532,SLC35E4,ENSCPRG00005006445,,ENSGALG00000050491,SLC35E4
ENSVKKG00000017265,,ENSCPBG00000025230,,ENSCPRG00005000106,,ENSGALG00000005298,
ENSVKKG00000010045,GAB3,ENSCPBG00000001111,GAB3,ENSCPRG00005008988,GAB3,ENSGALG00000008408,GAB3
ENSVKKG00000011486,UQCRC1,ENSCPBG00000014288,UQCRC1,ENSCPRG00005018206,UQCRC1,ENSGALG00000005789,UQCRC1
ENSVKKG00000018392,MICU3,ENSCPBG00000018896,MICU3,ENSCPRG00005010714,MICU3,ENSGALG00000013661,MICU3
ENSVKKG00000009456,,ENSCPBG00000010252,,ENSCPRG00005009881,,ENSGALG00000006851,
ENSVKKG00000012878,INPP4A,ENSCPBG00000005011,INPP4A,ENSCPRG00005011885,INPP4A,ENSGALG00000029709,INPP4A
ENSVKKG00000004445,,ENSCPBG00000023483,,ENSCPRG00005010193,,ENSGALG00000008808,DTD1
ENSVKKG00000011019,PIBF1,ENSCPBG00000010383,PIBF1,ENSCPRG00005018684,PIBF1,ENSGALG00000016929,PIBF1
ENSVKKG00000017890,REPS2,ENSCPBG00000024088,REPS2,ENSCPRG00005005208,REPS2,ENSGALG00000016545,REPS2
ENSVKKG00000014495,KCNK9,ENSCPBG00000019611,KCNK9,ENSCPRG00005012110,KCNK9,ENSGALG00000037285,KCNK9
ENSVKKG00000007829,BCL2L14,ENSCPBG00000024263,,ENSCPRG00005001560,BCL2L14,ENSGALG00000011544,BCL2L14
ENSVKKG00000017926,ATPAF2,ENSCPBG00000020963,ATPAF2,ENSCPRG00005015976,ATPAF2,ENSGALG00000004926,ATPAF2
ENSVKKG00000013624,SMARCE1,ENSCPBG00000005734,SMARCE1,ENSCPRG00005003138,SMARCE1,ENSGALG00000003882,SMARCE1
ENSVKKG00000008232,LHPP,ENSCPBG00000028072,LHPP,ENSCPRG00005009804,LHPP,ENSGALG00000030925,LHPP
ENSVKKG00000014157,SCAF11,ENSCPBG00000015332,SCAF11,ENSCPRG00005008219,SCAF11,ENSGALG00000028849,SCAF11
ENSVKKG00000015829,MYF5,ENSCPBG00000000069,MYF5,ENSCPRG00005003473,MYF5,ENSGALG00000028091,MYF5
ENSVKKG00000017418,NEDD4,ENSCPBG00000004215,NEDD4,ENSCPRG00005011696,NEDD4,ENSGALG00000004347,NEDD4
ENSVKKG00000012928,,ENSCPBG00000008064,,ENSCPRG00005001575,,ENSGALG00000016971,
ENSVKKG00000004158,SLA,ENSCPBG00000019705,SLA,ENSCPRG00005011507,SLA,ENSGALG00000039264,SLA
ENSVKKG00000014021,DKC1,ENSCPBG00000005858,DKC1,ENSCPRG00005010072,DKC1,ENSGALG00000005054,DKC1
ENSVKKG00000006807,CDKAL1,ENSCPBG00000006914,CDKAL1,ENSCPRG00005003608,CDKAL1,ENSGALG00000012677,CDKAL1
ENSVKKG00000017039,CORO2B,ENSCPBG00000025523,CORO2B,ENSCPRG00005000933,CORO2B,ENSGALG00000008043,CORO2B
ENSVKKG00000009843,SLC26A7,ENSCPBG00000002908,SLC26A7,ENSCPRG00005001833,SLC26A7,ENSGALG00000033638,SLC26A7
ENSVKKG00000008602,,ENSCPBG00000011300,,ENSCPRG00005013491,,ENSGALG00000029789,PPP1R2
ENSVKKG00000000805,MNX1,ENSCPBG00000018214,MNX1,ENSCPRG00005005437,MNX1,ENSGALG00000041154,MNX1
ENSVKKG00000013141,,ENSCPBG00000018198,,ENSCPRG00005013667,,ENSGALG00000030710,
ENSVKKG00000004994,,ENSCPBG00000026499,ACTA2,ENSCPRG00005017787,ACTA2,ENSGALG00000006343,ACTA2
ENSVKKG00000003392,CREB3L2,ENSCPBG00000011432,CREB3L2,ENSCPRG00005017921,CREB3L2,ENSGALG00000012877,CREB3L2
ENSVKKG00000011476,,ENSCPBG00000000589,,ENSCPRG00005016479,,ENSGALG00000034625,TCEB3
