ref_komodo_stable_id,komodo_stable_id,komodo_name,turtle_painted_stable_id,turtle_painted_name,turtle_painted_orthology,crocodile_stable_id,crocodile_name,crocodile_orthology,chicken_grcg6a_stable_id,chicken_grcg6a_name,chicken_grcg6a_orthology,human_stable_id,human_name,human_orthology,mouse_stable_id,mouse_name,mouse_orthology
ENSVKKG00000014037,ENSVKKG00000014037,VAMP7,ENSCPBG00000004732,VAMP7,ortholog_one2one,ENSCPRG00005007124,VAMP7,ortholog_one2one,ENSGALG00000007476,VAMP7,ortholog_one2one,ENSG00000124333,VAMP7,ortholog_one2one,ENSMUSG00000051412,Vamp7,ortholog_one2one
ENSVKKG00000014039,ENSVKKG00000014039,RBL2,ENSCPBG00000012231,RBL2,ortholog_one2one,ENSCPRG00005003449,RBL2,ortholog_one2one,ENSGALG00000003663,RBL2,ortholog_one2one,ENSG00000103479,RBL2,ortholog_one2one,ENSMUSG00000031666,Rbl2,ortholog_one2one
ENSVKKG00000014048,ENSVKKG00000014048,IRX5,ENSCPBG00000012173,IRX5,ortholog_one2one,ENSCPRG00005003389,,ortholog_one2one,ENSGALG00000003588,IRX5,ortholog_one2one,ENSG00000176842,IRX5,ortholog_one2one,ENSMUSG00000031737,Irx5,ortholog_one2one
ENSVKKG00000014058,ENSVKKG00000014058,,ENSCPBG00000023901,,ortholog_one2one,"{'ENSCPRG00005006261', 'ENSCPRG00005006255'}",,ortholog_one2many,"{'ENSGALG00000005472', 'ENSGALG00000005473'}","{'PNAT3', 'NAT'}",ortholog_one2many,"{'ENSG00000156006', 'ENSG00000171428'}","{'NAT1', 'NAT2'}",ortholog_many2many,"{'ENSMUSG00000056426', 'ENSMUSG00000051147', 'ENSMUSG00000025588'}","{'Nat2', 'Nat3', 'Nat1'}",ortholog_many2many
ENSVKKG00000014059,ENSVKKG00000014059,,ENSCPBG00000023899,,ortholog_one2one,ENSCPRG00005006265,,ortholog_one2one,ENSGALG00000005474,PNAT10,ortholog_one2one,"{'ENSG00000156006', 'ENSG00000171428'}","{'NAT1', 'NAT2'}",ortholog_many2many,"{'ENSMUSG00000056426', 'ENSMUSG00000051147', 'ENSMUSG00000025588'}","{'Nat2', 'Nat3', 'Nat1'}",ortholog_many2many
ENSVKKG00000014065,ENSVKKG00000014065,WFDC1,ENSCPBG00000023882,WFDC1,ortholog_one2one,ENSCPRG00005006344,WFDC1,ortholog_one2one,ENSGALG00000005503,WFDC1,ortholog_one2one,ENSG00000103175,WFDC1,ortholog_one2one,ENSMUSG00000023336,Wfdc1,ortholog_one2one
ENSVKKG00000014067,ENSVKKG00000014067,MEAK7,ENSCPBG00000023628,MEAK7,ortholog_one2one,ENSCPRG00005006352,MEAK7,ortholog_one2one,ENSGALG00000033137,TLDC1,ortholog_one2one,ENSG00000140950,MEAK7,ortholog_one2one,ENSMUSG00000034105,Meak7,ortholog_one2one
ENSVKKG00000014071,ENSVKKG00000014071,CRISPLD2,ENSCPBG00000023606,CRISPLD2,ortholog_one2one,ENSCPRG00005006599,CRISPLD2,ortholog_one2one,ENSGALG00000032143,CRISPLD2,ortholog_one2one,ENSG00000103196,CRISPLD2,ortholog_one2one,ENSMUSG00000031825,Crispld2,ortholog_one2one
ENSVKKG00000014079,ENSVKKG00000014079,FOXF1,ENSCPBG00000023578,FOXF1,ortholog_one2one,ENSCPRG00005006679,FOXF1,ortholog_one2one,ENSGALG00000034111,FOXF1,ortholog_one2one,ENSG00000103241,FOXF1,ortholog_one2one,ENSMUSG00000042812,Foxf1,ortholog_one2one
ENSVKKG00000014080,ENSVKKG00000014080,IRF8,ENSCPBG00000023576,IRF8,ortholog_one2one,ENSCPRG00005006696,IRF8,ortholog_one2one,ENSGALG00000005757,IRF8,ortholog_one2one,ENSG00000140968,IRF8,ortholog_one2one,ENSMUSG00000041515,Irf8,ortholog_one2one
ENSVKKG00000014081,ENSVKKG00000014081,,ENSCPBG00000023573,,ortholog_one2one,,,,ENSGALG00000005754,,ortholog_one2one,,,,,,
ENSVKKG00000014085,ENSVKKG00000014085,GINS2,ENSCPBG00000023566,GINS2,ortholog_one2one,ENSCPRG00005006713,GINS2,ortholog_one2one,ENSGALG00000033063,GINS2,ortholog_one2one,ENSG00000131153,GINS2,ortholog_one2one,ENSMUSG00000031821,Gins2,ortholog_one2one
ENSVKKG00000014088,ENSVKKG00000014088,,ENSCPBG00000022623,,ortholog_one2one,ENSCPRG00005000759,,ortholog_one2one,ENSGALG00000001701,,ortholog_one2one,,,,,,
ENSVKKG00000014096,ENSVKKG00000014096,CCNL2,ENSCPBG00000022903,CCNL2,ortholog_one2one,ENSCPRG00005000584,CCNL2,ortholog_one2one,ENSGALG00000001551,CCNL2,ortholog_one2one,ENSG00000221978,CCNL2,ortholog_one2one,ENSMUSG00000029068,Ccnl2,ortholog_one2one
ENSVKKG00000014097,ENSVKKG00000014097,MRPL20,ENSCPBG00000022905,MRPL20,ortholog_one2one,ENSCPRG00005000559,MRPL20,ortholog_one2one,ENSGALG00000001542,MRPL20,ortholog_one2one,ENSG00000242485,MRPL20,ortholog_one2one,ENSMUSG00000029066,Mrpl20,ortholog_one2one
ENSVKKG00000014101,ENSVKKG00000014101,ATAD3A,ENSCPBG00000022917,ATAD3A,ortholog_one2one,ENSCPRG00005000483,ATAD3A,ortholog_one2one,ENSGALG00000035869,ATAD3A,ortholog_one2one,ENSG00000197785,ATAD3A,ortholog_one2one,ENSMUSG00000029036,Atad3a,ortholog_one2one
ENSVKKG00000014108,ENSVKKG00000014108,MIB2,ENSCPBG00000022938,MIB2,ortholog_one2one,ENSCPRG00005013047,MIB2,ortholog_one2one,ENSGALG00000001473,MIB2,ortholog_one2one,ENSG00000197530,MIB2,ortholog_one2one,ENSMUSG00000029060,Mib2,ortholog_one2one
ENSVKKG00000014109,ENSVKKG00000014109,MMP23B,ENSCPBG00000022945,MMP23B,ortholog_one2one,ENSCPRG00005012993,MMP23B,ortholog_one2one,ENSGALG00000001392,MMP23B,ortholog_one2one,ENSG00000189409,MMP23B,ortholog_one2one,ENSMUSG00000029061,Mmp23,ortholog_one2one
ENSVKKG00000014113,ENSVKKG00000014113,ZCCHC14,ENSCPBG00000023517,ZCCHC14,ortholog_one2one,ENSCPRG00005006802,ZCCHC14,ortholog_one2one,ENSGALG00000034166,ZCCHC14,ortholog_one2one,ENSG00000140948,ZCCHC14,ortholog_one2one,ENSMUSG00000061410,Zcchc14,ortholog_one2one
ENSVKKG00000014116,ENSVKKG00000014116,,ENSCPBG00000017200,,ortholog_one2one,ENSCPRG00005013147,,ortholog_one2one,ENSGALG00000004503,,ortholog_one2one,"{'ENSG00000223591', 'ENSG00000224109', 'ENSG00000166582', 'ENSG00000283093'}","{'CENPV', 'CENPVL1', 'CENPVL2', 'CENPVL3'}",ortholog_one2many,ENSMUSG00000018509,Cenpv,ortholog_one2one
ENSVKKG00000014133,ENSVKKG00000014133,CCDC14,ENSCPBG00000013800,CCDC14,ortholog_one2one,ENSCPRG00005001742,CCDC14,ortholog_one2one,ENSGALG00000044814,CCDC14,ortholog_one2one,ENSG00000175455,CCDC14,ortholog_one2one,ENSMUSG00000022833,Ccdc14,ortholog_one2one
ENSVKKG00000014136,ENSVKKG00000014136,USP15,ENSCPBG00000000584,USP15,ortholog_one2one,ENSCPRG00005007897,USP15,ortholog_one2one,ENSGALG00000030024,USP15,ortholog_one2one,ENSG00000135655,USP15,ortholog_one2one,ENSMUSG00000020124,Usp15,ortholog_one2one
ENSVKKG00000014153,ENSVKKG00000014153,SLC38A2,ENSCPBG00000015319,SLC38A2,ortholog_one2one,ENSCPRG00005008172,SLC38A2,ortholog_one2one,ENSGALG00000008497,SLC38A2,ortholog_one2one,ENSG00000134294,SLC38A2,ortholog_one2one,ENSMUSG00000022462,Slc38a2,ortholog_one2one
ENSVKKG00000014155,ENSVKKG00000014155,SLC38A1,ENSCPBG00000015327,SLC38A1,ortholog_one2one,ENSCPRG00005008184,SLC38A1,ortholog_one2one,ENSGALG00000009698,SLC38A1,ortholog_one2one,ENSG00000111371,SLC38A1,ortholog_one2one,ENSMUSG00000023169,Slc38a1,ortholog_one2one
ENSVKKG00000014158,ENSVKKG00000014158,,ENSCPBG00000023486,IL17C,ortholog_many2many,ENSCPRG00005006982,IL17C,ortholog_many2many,ENSGALG00000028465,IL17C,ortholog_many2many,ENSG00000124391,IL17C,ortholog_many2many,ENSMUSG00000046108,Il17c,ortholog_many2many
ENSVKKG00000014159,ENSVKKG00000014159,CYBA,ENSCPBG00000023484,CYBA,ortholog_one2one,ENSCPRG00005006986,CYBA,ortholog_one2one,ENSGALG00000029367,CYBA,ortholog_one2one,ENSG00000051523,CYBA,ortholog_one2one,ENSMUSG00000006519,Cyba,ortholog_one2one
ENSVKKG00000014161,ENSVKKG00000014161,MVD,ENSCPBG00000023478,MVD,ortholog_one2one,ENSCPRG00005006999,MVD,ortholog_one2one,ENSGALG00000007267,MVD,ortholog_one2one,ENSG00000167508,MVD,ortholog_one2one,ENSMUSG00000006517,Mvd,ortholog_one2one
ENSVKKG00000014178,ENSVKKG00000014178,CMTM3,ENSCPBG00000012065,CMTM3,ortholog_one2one,ENSCPRG00005005391,CMTM3,ortholog_one2one,ENSGALG00000000424,CMTM3,ortholog_one2one,ENSG00000140931,CMTM3,ortholog_one2one,ENSMUSG00000031875,Cmtm3,ortholog_one2one
ENSVKKG00000014180,ENSVKKG00000014180,,ENSCPBG00000012057,,ortholog_one2one,ENSCPRG00005005407,,ortholog_one2one,ENSGALG00000048138,,ortholog_one2one,,,,,,
ENSVKKG00000014181,ENSVKKG00000014181,,ENSCPBG00000012055,,ortholog_one2one,ENSCPRG00005005421,,ortholog_one2one,ENSGALG00000005266,BEAN1,ortholog_one2one,,,,,,
ENSVKKG00000014183,ENSVKKG00000014183,PEX6,ENSCPBG00000003712,PEX6,ortholog_one2one,ENSCPRG00005008136,PEX6,ortholog_one2one,ENSGALG00000045514,PEX6,ortholog_one2one,ENSG00000124587,PEX6,ortholog_one2one,ENSMUSG00000002763,Pex6,ortholog_one2one
ENSVKKG00000014185,ENSVKKG00000014185,GNMT,ENSCPBG00000003801,,ortholog_one2one,ENSCPRG00005008112,GNMT,ortholog_one2one,"{'ENSGALG00000049318', 'ENSGALG00000043290'}",,ortholog_one2many,ENSG00000124713,GNMT,ortholog_one2one,ENSMUSG00000002769,Gnmt,ortholog_one2one
ENSVKKG00000014198,ENSVKKG00000014198,NUDT7,ENSCPBG00000009493,NUDT7,ortholog_one2one,ENSCPRG00005005600,NUDT7,ortholog_one2one,ENSGALG00000034395,NUDT7,ortholog_one2one,ENSG00000140876,NUDT7,ortholog_one2one,ENSMUSG00000031767,Nudt7,ortholog_one2one
ENSVKKG00000014203,ENSVKKG00000014203,,,,,ENSCPRG00005002495,MT4,ortholog_one2one,ENSGALG00000014616,MT3,ortholog_one2one,ENSG00000102891,MT4,ortholog_one2one,ENSMUSG00000031757,Mt4,ortholog_one2one
ENSVKKG00000014207,ENSVKKG00000014207,CDYL2,ENSCPBG00000024003,CDYL2,ortholog_one2one,ENSCPRG00005005831,CDYL2,ortholog_one2one,ENSGALG00000012978,CDYL2,ortholog_one2one,ENSG00000166446,CDYL2,ortholog_one2one,ENSMUSG00000031758,Cdyl2,ortholog_one2one
ENSVKKG00000014209,ENSVKKG00000014209,CENPN,ENSCPBG00000023991,CENPN,ortholog_one2one,,,,ENSGALG00000013494,CENPN,ortholog_one2one,ENSG00000166451,CENPN,ortholog_one2one,ENSMUSG00000031756,Cenpn,ortholog_one2one
ENSVKKG00000014219,ENSVKKG00000014219,,ENSCPBG00000027085,,ortholog_one2one,,,,ENSGALG00000013723,OASL,ortholog_one2one,ENSG00000135114,OASL,ortholog_one2one,"{'ENSMUSG00000041827', 'ENSMUSG00000029561'}","{'Oasl1', 'Oasl2'}",ortholog_one2many
ENSVKKG00000014221,ENSVKKG00000014221,APEH,ENSCPBG00000011033,APEH,ortholog_one2one,ENSCPRG00005015454,APEH,ortholog_one2one,ENSGALG00000002784,APEH,ortholog_one2one,ENSG00000164062,APEH,ortholog_one2one,ENSMUSG00000032590,Apeh,ortholog_one2one
ENSVKKG00000014222,ENSVKKG00000014222,,ENSCPBG00000022950,,ortholog_one2one,ENSCPRG00005012978,,ortholog_one2one,ENSGALG00000001382,CDC2L1,ortholog_one2one,"{'ENSG00000248333', 'ENSG00000008128'}","{'CDK11A', 'CDK11B'}",ortholog_one2many,ENSMUSG00000029062,Cdk11b,ortholog_one2one
ENSVKKG00000014226,ENSVKKG00000014226,SLC35E2B,ENSCPBG00000022953,SLC35E2B,ortholog_one2one,ENSCPRG00005012966,SLC35E2B,ortholog_one2one,ENSGALG00000001374,SLC35E2B,ortholog_one2one,ENSG00000189339,SLC35E2B,ortholog_one2one,ENSMUSG00000042202,Slc35e2,ortholog_one2one
ENSVKKG00000014227,ENSVKKG00000014227,,ENSCPBG00000022954,,ortholog_one2one,ENSCPRG00005012961,,ortholog_one2one,ENSGALG00000021676,,ortholog_one2one,,,,,,
ENSVKKG00000014229,ENSVKKG00000014229,MST1,ENSCPBG00000011003,MST1,ortholog_one2one,ENSCPRG00005015451,MST1,ortholog_one2one,ENSGALG00000002722,MST1,ortholog_one2one,ENSG00000173531,MST1,ortholog_one2one,ENSMUSG00000032591,Mst1,ortholog_one2one
ENSVKKG00000014231,ENSVKKG00000014231,HYAL3,ENSCPBG00000027089,HYAL3,ortholog_one2one,ENSCPRG00005014430,HYAL3,ortholog_one2one,ENSGALG00000029000,HYAL3,ortholog_one2one,ENSG00000186792,HYAL3,ortholog_one2one,ENSMUSG00000036091,Hyal3,ortholog_one2one
ENSVKKG00000014232,ENSVKKG00000014232,NAA80,,,,ENSCPRG00005014433,NAA80,ortholog_one2one,ENSGALG00000049722,NAA80,ortholog_one2one,ENSG00000243477,NAA80,ortholog_one2one,ENSMUSG00000079334,Naa80,ortholog_one2one
ENSVKKG00000014236,ENSVKKG00000014236,RASSF1,ENSCPBG00000027096,RASSF1,ortholog_one2one,ENSCPRG00005014451,RASSF1,ortholog_one2one,ENSGALG00000038951,RASSF1,ortholog_one2one,ENSG00000068028,RASSF1,ortholog_one2one,ENSMUSG00000010067,Rassf1,ortholog_one2one
ENSVKKG00000014242,ENSVKKG00000014242,CDT1,ENSCPBG00000023447,CDT1,ortholog_one2one,ENSCPRG00005007690,CDT1,ortholog_one2one,ENSGALG00000013784,CDT1,ortholog_one2one,ENSG00000167513,CDT1,ortholog_one2one,ENSMUSG00000006585,Cdt1,ortholog_one2one
ENSVKKG00000014243,ENSVKKG00000014243,APRT,ENSCPBG00000023446,APRT,ortholog_one2one,ENSCPRG00005007693,APRT,ortholog_one2one,ENSGALG00000031000,APRT,ortholog_one2one,ENSG00000198931,APRT,ortholog_one2one,ENSMUSG00000006589,Aprt,ortholog_one2one
ENSVKKG00000014253,ENSVKKG00000014253,ADORA2B,ENSCPBG00000020029,ADORA2B,ortholog_one2one,ENSCPRG00005013968,ADORA2B,ortholog_one2one,ENSGALG00000014182,ADORA2B,ortholog_one2one,ENSG00000170425,ADORA2B,ortholog_one2one,ENSMUSG00000018500,Adora2b,ortholog_one2one
ENSVKKG00000014254,ENSVKKG00000014254,SPECC1,ENSCPBG00000020030,SPECC1,ortholog_one2one,ENSCPRG00005013971,SPECC1,ortholog_one2one,"{'ENSGALG00000004400', 'ENSGALG00000051564'}",,ortholog_one2many,ENSG00000128487,SPECC1,ortholog_one2one,ENSMUSG00000042331,Specc1,ortholog_one2one
ENSVKKG00000014260,ENSVKKG00000014260,BTD,ENSCPBG00000022532,BTD,ortholog_one2one,ENSCPRG00005001046,BTD,ortholog_one2one,ENSGALG00000011216,BTD,ortholog_one2one,ENSG00000169814,BTD,ortholog_one2one,ENSMUSG00000021900,Btd,ortholog_one2one
ENSVKKG00000014268,ENSVKKG00000014268,ZFYVE27,ENSCPBG00000012184,ZFYVE27,ortholog_one2one,ENSCPRG00005013662,ZFYVE27,ortholog_one2one,ENSGALG00000007531,ZFYVE27,ortholog_one2one,ENSG00000155256,ZFYVE27,ortholog_one2one,ENSMUSG00000018820,Zfyve27,ortholog_one2one
ENSVKKG00000014274,ENSVKKG00000014274,RFK,ENSCPBG00000019734,RFK,ortholog_one2one,ENSCPRG00005006442,RFK,ortholog_one2one,"{'ENSGALG00000054345', 'ENSGALG00000033558'}","{nan, 'RFKL'}",ortholog_one2many,ENSG00000135002,RFK,ortholog_one2one,ENSMUSG00000024712,Rfk,ortholog_one2one
ENSVKKG00000014275,ENSVKKG00000014275,,ENSCPBG00000012171,,ortholog_one2one,ENSCPRG00005013650,,ortholog_one2one,ENSGALG00000006143,,ortholog_one2one,"{'ENSG00000249967', 'ENSG00000155252'}","{'PI4K2A', 'AL355315.1'}",ortholog_one2many,ENSMUSG00000025178,Pi4k2a,ortholog_one2one
ENSVKKG00000014285,ENSVKKG00000014285,ANKRD28,ENSCPBG00000022533,ANKRD28,ortholog_one2one,ENSCPRG00005001048,ANKRD28,ortholog_one2one,ENSGALG00000011226,ANKRD28,ortholog_one2one,ENSG00000206560,ANKRD28,ortholog_one2one,ENSMUSG00000014496,Ankrd28,ortholog_one2one
ENSVKKG00000014289,ENSVKKG00000014289,,ENSCPBG00000011924,,ortholog_one2one,ENSCPRG00005013266,,ortholog_one2one,ENSGALG00000007609,ARHGAP19,ortholog_one2one,"{'ENSG00000269891', 'ENSG00000213390'}","{'ARHGAP19', 'ARHGAP19-SLIT1'}",ortholog_one2many,ENSMUSG00000025154,Arhgap19,ortholog_one2one
ENSVKKG00000014291,ENSVKKG00000014291,CCDC87,ENSCPBG00000023806,,ortholog_one2one,ENSCPRG00005013631,,ortholog_one2one,ENSGALG00000050539,,ortholog_one2one,ENSG00000182791,CCDC87,ortholog_one2one,ENSMUSG00000067872,Ccdc87,ortholog_one2one
ENSVKKG00000014303,ENSVKKG00000014303,,ENSCPBG00000011374,BUB1,ortholog_one2one,ENSCPRG00005012038,BUB1,ortholog_one2one,ENSGALG00000008233,BUB1,ortholog_one2one,ENSG00000169679,BUB1,ortholog_one2one,ENSMUSG00000027379,Bub1,ortholog_one2one
ENSVKKG00000014308,ENSVKKG00000014308,AZIN1,ENSCPBG00000026068,AZIN1,ortholog_one2one,ENSCPRG00005005161,AZIN1,ortholog_one2one,ENSGALG00000029295,AZIN1,ortholog_one2one,ENSG00000155096,AZIN1,ortholog_one2one,ENSMUSG00000037458,Azin1,ortholog_one2one
ENSVKKG00000014309,ENSVKKG00000014309,NPHP1,ENSCPBG00000023552,NPHP1,ortholog_one2one,ENSCPRG00005012090,NPHP1,ortholog_one2one,ENSGALG00000008195,NPHP1,ortholog_one2one,ENSG00000144061,NPHP1,ortholog_one2one,ENSMUSG00000027378,Nphp1,ortholog_one2one
ENSVKKG00000014325,ENSVKKG00000014325,C5orf15,ENSCPBG00000025151,C5orf15,ortholog_one2one,,,,ENSGALG00000006506,C13H5orf15,ortholog_one2one,ENSG00000113583,C5orf15,ortholog_one2one,ENSMUSG00000036275,9530068E07Rik,ortholog_one2one
ENSVKKG00000014326,ENSVKKG00000014326,VDAC1,ENSCPBG00000025152,VDAC1,ortholog_one2one,ENSCPRG00005010381,VDAC1,ortholog_one2one,ENSGALG00000006503,VDAC1,ortholog_one2one,ENSG00000213585,VDAC1,ortholog_one2one,ENSMUSG00000020402,Vdac1,ortholog_one2one
ENSVKKG00000014328,ENSVKKG00000014328,TCF7,ENSCPBG00000007623,TCF7,ortholog_one2one,ENSCPRG00005010397,,ortholog_one2one,ENSGALG00000006480,TCF7,ortholog_one2one,ENSG00000081059,TCF7,ortholog_one2one,ENSMUSG00000000782,Tcf7,ortholog_one2one
ENSVKKG00000014333,ENSVKKG00000014333,UBE2B,ENSCPBG00000007706,UBE2B,ortholog_one2one,ENSCPRG00005010425,UBE2B,ortholog_one2one,ENSGALG00000032664,UBE2B,ortholog_one2one,ENSG00000119048,UBE2B,ortholog_one2one,ENSMUSG00000020390,Ube2b,ortholog_one2one
ENSVKKG00000014337,ENSVKKG00000014337,MORN2,ENSCPBG00000023595,MORN2,ortholog_one2one,ENSCPRG00005011260,MORN2,ortholog_one2one,ENSGALG00000040307,MORN2,ortholog_one2one,ENSG00000188010,MORN2,ortholog_one2one,ENSMUSG00000045257,Morn2,ortholog_one2one
ENSVKKG00000014338,ENSVKKG00000014338,DHX57,ENSCPBG00000023598,DHX57,ortholog_one2one,ENSCPRG00005011246,DHX57,ortholog_one2one,"{'ENSGALG00000041558', 'ENSGALG00000053399'}",,ortholog_one2many,ENSG00000163214,DHX57,ortholog_one2one,ENSMUSG00000035051,Dhx57,ortholog_one2one
ENSVKKG00000014340,ENSVKKG00000014340,SRSF7,"{'ENSCPBG00000018247', 'ENSCPBG00000018252'}",,ortholog_one2many,ENSCPRG00005011225,SRSF7,ortholog_one2one,ENSGALG00000038528,SRSF7,ortholog_one2one,ENSG00000115875,SRSF7,ortholog_one2one,ENSMUSG00000024097,Srsf7,ortholog_one2one
ENSVKKG00000014343,ENSVKKG00000014343,,ENSCPBG00000006507,,ortholog_one2one,"{'ENSCPRG00005003463', 'ENSCPRG00005003461'}",,ortholog_one2many,"{'ENSGALG00000034349', 'ENSGALG00000036846', 'ENSGALG00000041858'}",,ortholog_one2many,,,,,,
ENSVKKG00000014344,ENSVKKG00000014344,,ENSCPBG00000006527,,ortholog_one2one,,,,"{'ENSGALG00000034204', 'ENSGALG00000034054', 'ENSGALG00000040050'}",,ortholog_one2many,,,,,,
ENSVKKG00000014346,ENSVKKG00000014346,ATL2,"{'ENSCPBG00000018235', 'ENSCPBG00000018238'}",,ortholog_one2many,ENSCPRG00005011048,ATL2,ortholog_one2one,ENSGALG00000037289,ATL2,ortholog_one2one,ENSG00000119787,ATL2,ortholog_one2one,ENSMUSG00000059811,Atl2,ortholog_one2one
ENSVKKG00000014349,ENSVKKG00000014349,GINS1,ENSCPBG00000017709,GINS1,ortholog_one2one,ENSCPRG00005011130,GINS1,ortholog_one2one,ENSGALG00000008538,GINS1,ortholog_one2one,ENSG00000101003,GINS1,ortholog_one2one,ENSMUSG00000027454,Gins1,ortholog_one2one
ENSVKKG00000014351,ENSVKKG00000014351,,"{'ENSCPBG00000006557', 'ENSCPBG00000006566'}",,ortholog_one2many,"{'ENSCPRG00005003480', 'ENSCPRG00005003472'}",,ortholog_one2many,"{'ENSGALG00000003690', 'ENSGALG00000051754'}","{'KRT14', 'KRT17'}",ortholog_one2many,,,,ENSMUSG00000053654,Krt42,ortholog_one2one
ENSVKKG00000014360,ENSVKKG00000014360,PYGB,ENSCPBG00000011542,PYGB,ortholog_one2one,ENSCPRG00005009386,PYGB,ortholog_one2one,ENSGALG00000008508,PYGB,ortholog_one2one,ENSG00000100994,PYGB,ortholog_one2one,ENSMUSG00000033059,Pygb,ortholog_one2one
ENSVKKG00000014363,ENSVKKG00000014363,,ENSCPBG00000018926,,ortholog_one2one,,,,,,,ENSG00000187994,RINL,ortholog_one2one,ENSMUSG00000051735,Rinl,ortholog_one2one
ENSVKKG00000014368,ENSVKKG00000014368,MAP3K14,ENSCPBG00000004936,MAP3K14,ortholog_one2one,ENSCPRG00005000161,MAP3K14,ortholog_one2one,ENSGALG00000000685,MAP3K14,ortholog_one2one,ENSG00000006062,MAP3K14,ortholog_one2one,ENSMUSG00000020941,Map3k14,ortholog_one2one
ENSVKKG00000014371,ENSVKKG00000014371,NFKBIB,ENSCPBG00000018929,NFKBIB,ortholog_one2one,,,,ENSGALG00000029691,NFKBIB,ortholog_one2one,ENSG00000104825,NFKBIB,ortholog_one2one,ENSMUSG00000030595,Nfkbib,ortholog_one2one
ENSVKKG00000014377,ENSVKKG00000014377,BSX,ENSCPBG00000014976,BSX,ortholog_one2one,,,,ENSGALG00000006515,BSX,ortholog_one2one,ENSG00000188909,BSX,ortholog_one2one,ENSMUSG00000054360,Bsx,ortholog_one2one
ENSVKKG00000014379,ENSVKKG00000014379,HSPA8,ENSCPBG00000014981,HSPA8,ortholog_one2one,ENSCPRG00005002806,HSPA8,ortholog_one2one,ENSGALG00000006512,HSPA8,ortholog_one2one,ENSG00000109971,HSPA8,ortholog_one2one,ENSMUSG00000015656,Hspa8,ortholog_one2one
ENSVKKG00000014385,ENSVKKG00000014385,TGFBI,ENSCPBG00000008680,TGFBI,ortholog_one2one,ENSCPRG00005010905,TGFBI,ortholog_one2one,ENSGALG00000029429,TGFBI,ortholog_one2one,ENSG00000120708,TGFBI,ortholog_one2one,ENSMUSG00000035493,Tgfbi,ortholog_one2one
ENSVKKG00000014386,ENSVKKG00000014386,GRAMD1B,ENSCPBG00000014998,GRAMD1B,ortholog_one2one,ENSCPRG00005002749,GRAMD1B,ortholog_one2one,ENSGALG00000006494,GRAMD1B,ortholog_one2one,ENSG00000023171,GRAMD1B,ortholog_one2one,ENSMUSG00000040111,Gramd1b,ortholog_one2one
ENSVKKG00000014400,ENSVKKG00000014400,KLHL3,ENSCPBG00000008722,KLHL3,ortholog_one2one,ENSCPRG00005011333,KLHL3,ortholog_one2one,ENSGALG00000039124,KLHL3,ortholog_one2one,ENSG00000146021,KLHL3,ortholog_one2one,ENSMUSG00000014164,Klhl3,ortholog_one2one
ENSVKKG00000014401,ENSVKKG00000014401,HNRNPA0,ENSCPBG00000008738,HNRNPA0,ortholog_one2one,ENSCPRG00005011343,HNRNPA0,ortholog_one2one,ENSGALG00000006160,HNRNPA0,ortholog_one2one,ENSG00000177733,HNRNPA0,ortholog_one2one,ENSMUSG00000007836,Hnrnpa0,ortholog_one2one
ENSVKKG00000014405,ENSVKKG00000014405,PTH1R,ENSCPBG00000001485,,ortholog_one2one,ENSCPRG00005002800,PTH1R,ortholog_one2one,ENSGALG00000005476,PTH2R,ortholog_one2one,ENSG00000160801,PTH1R,ortholog_one2one,ENSMUSG00000032492,Pth1r,ortholog_one2one
ENSVKKG00000014428,ENSVKKG00000014428,,"{'ENSCPBG00000002984', 'ENSCPBG00000005515', 'ENSCPBG00000003531', 'ENSCPBG00000008345', 'ENSCPBG00000005276', 'ENSCPBG00000003676', 'ENSCPBG00000003158', 'ENSCPBG00000003632', 'ENSCPBG00000014528', 'ENSCPBG00000016250', 'ENSCPBG00000009228', 'ENSCPBG00000018613', 'ENSCPBG00000002175', 'ENSCPBG00000012721', 'ENSCPBG00000002140', 'ENSCPBG00000011487', 'ENSCPBG00000011493', 'ENSCPBG00000003609', 'ENSCPBG00000011548', 'ENSCPBG00000003488', 'ENSCPBG00000016866', 'ENSCPBG00000006240', 'ENSCPBG00000004043', 'ENSCPBG00000018608', 'ENSCPBG00000005214', 'ENSCPBG00000013464', 'ENSCPBG00000023702', 'ENSCPBG00000003443', 'ENSCPBG00000004744', 'ENSCPBG00000004048', 'ENSCPBG00000018578', 'ENSCPBG00000005287', 'ENSCPBG00000006109', 'ENSCPBG00000016868', 'ENSCPBG00000016251', 'ENSCPBG00000013461', 'ENSCPBG00000003605', 'ENSCPBG00000002990', 'ENSCPBG00000004322', 'ENSCPBG00000018587', 'ENSCPBG00000006235', 'ENSCPBG00000004316', 'ENSCPBG00000003433', 'ENSCPBG00000015297'}",,ortholog_one2many,,,,,,,,,,,,
ENSVKKG00000014437,ENSVKKG00000014437,NPM3,ENSCPBG00000003817,NPM3,ortholog_one2one,ENSCPRG00005013161,NPM3,ortholog_one2one,ENSGALG00000032329,NPM3,ortholog_one2one,ENSG00000107833,NPM3,ortholog_one2one,ENSMUSG00000056209,Npm3,ortholog_one2one
