Gene stable ID	Gene name
ENSXETG00000016228	fmn2
ENSXETG00000020224	cramp1
ENSXETG00000049411	rpl23
ENSXETG00000038310	
ENSXETG00000039007	satl1
ENSXETG00000043739	
ENSXETG00000027740	sav1
ENSXETG00000046388	tubb1
ENSXETG00000000729	lhx3
ENSXETG00000011960	XB5727110 [provisional:kcnk16]
ENSXETG00000037712	trmt61b
ENSXETG00000004330	kiaa1210
ENSXETG00000041753	
ENSXETG00000040148	ablim1
ENSXETG00000000488	ccnt2
ENSXETG00000018359	zmiz1
ENSXETG00000016342	ndel1
ENSXETG00000046715	kcnj12
ENSXETG00000017416	cibar2
ENSXETG00000046994	KCTD2
ENSXETG00000046644	uckl1
ENSXETG00000042595	zbtb17
ENSXETG00000020229	mrps34
ENSXETG00000047930	mrpl53
ENSXETG00000047608	
ENSXETG00000045112	
ENSXETG00000015687	otx2
ENSXETG00000000742	lmx1b.1
ENSXETG00000018110	ints1
ENSXETG00000032283	dnah3
ENSXETG00000044576	nmral1
ENSXETG00000007357	tgm3l.1
ENSXETG00000046396	
ENSXETG00000035556	
ENSXETG00000027739	nemf
ENSXETG00000017815	
ENSXETG00000016227	kmo
ENSXETG00000033286	linc02867
ENSXETG00000000504	acmsd
ENSXETG00000002865	capns2
ENSXETG00000026298	pitpnb
ENSXETG00000038108	
ENSXETG00000036025	
ENSXETG00000010421	impa1
ENSXETG00000030943	
ENSXETG00000048840	zbtb9
ENSXETG00000024001	prex1
ENSXETG00000023720	c17orf98
ENSXETG00000018096	nt5e
ENSXETG00000044004	PRELID3B
ENSXETG00000029931	itgad
ENSXETG00000004472	mcts1
ENSXETG00000012500	slc16a5
ENSXETG00000023808	arhgef11
ENSXETG00000039297	pgrmc1
ENSXETG00000018441	
ENSXETG00000040732	
ENSXETG00000042967	
ENSXETG00000023514	
ENSXETG00000012915	golga2
ENSXETG00000009892	cpsf4
ENSXETG00000035654	wdr43
ENSXETG00000035441	cep20
ENSXETG00000031328	tgm3l.2
ENSXETG00000016226	coa6
ENSXETG00000010098	eef1b2
ENSXETG00000042011	
ENSXETG00000018825	cybrd1
ENSXETG00000034418	XB5843935 [provisional:kctd12]
ENSXETG00000002864	
ENSXETG00000014523	hdx
ENSXETG00000009125	klhdc2
ENSXETG00000048169	tmem163
ENSXETG00000005334	XB5961849 [provisional:itpk1]
ENSXETG00000036572	c1galt1c1
ENSXETG00000026231	prpf4
ENSXETG00000006888	nek4
ENSXETG00000039885	
ENSXETG00000042984	kiaa0319
ENSXETG00000013055	plod1
ENSXETG00000044208	gbp4
ENSXETG00000019534	aanat
ENSXETG00000045160	cmtm8
ENSXETG00000044965	
ENSXETG00000042284	
ENSXETG00000021811	map3k9
ENSXETG00000030019	las1l
ENSXETG00000006360	kcnj4
ENSXETG00000041587	
ENSXETG00000001943	kat8
ENSXETG00000003628	rhot2
ENSXETG00000035215	ammecr1
ENSXETG00000004334	slc25a43
ENSXETG00000023721	rbm34
ENSXETG00000000745	cdc42ep4
ENSXETG00000030134	armc7
ENSXETG00000047213	f11r
ENSXETG00000039586	mrpl17
ENSXETG00000043298	
ENSXETG00000044931	tuba1l
ENSXETG00000019523	rhbdf2
ENSXETG00000007570	lnpk
ENSXETG00000035296	ttc9
ENSXETG00000016224	tarbp1
ENSXETG00000033120	XB5765667 [provisional]
ENSXETG00000016765	sh3yl1
ENSXETG00000025466	slc25a5
ENSXETG00000036330	adcy8
ENSXETG00000047973	prrt1b
ENSXETG00000035396	zc3h12b
ENSXETG00000019701	hgs
ENSXETG00000049012	
ENSXETG00000033629	ino80d
ENSXETG00000007356	tgm6
ENSXETG00000015966	gcat
ENSXETG00000025234	rnf222
ENSXETG00000027737	klhdc1
ENSXETG00000019501	jmjd6
ENSXETG00000017793	zc4h2
ENSXETG00000031410	cdh23
ENSXETG00000024916	cmtm6
ENSXETG00000042941	klhl11
ENSXETG00000033000	sult1b1
ENSXETG00000010422	XB5993457 [provisional:aqp4]
ENSXETG00000033187	tbc1d17
ENSXETG00000045579	
ENSXETG00000003941	boc
ENSXETG00000018137	rps24
ENSXETG00000016236	efcab8
ENSXETG00000017418	
ENSXETG00000016712	ldaf1
ENSXETG00000001482	hsp90ab1
ENSXETG00000045308	SAMD10
ENSXETG00000018040	ntrk1
ENSXETG00000001441	oxtr
ENSXETG00000027063	mif4gd
ENSXETG00000041406	togaram2
ENSXETG00000002861	znf410
ENSXETG00000000514	mgat5
ENSXETG00000046044	
ENSXETG00000037238	c8orf48
ENSXETG00000023722	cwc25
ENSXETG00000010424	zfand1
ENSXETG00000012426	chrdl1
ENSXETG00000027998	prss8
ENSXETG00000019499	mettl23
ENSXETG00000027987	acp1
ENSXETG00000049160	dpy19l1
ENSXETG00000047783	
ENSXETG00000046990	cav3.1
ENSXETG00000038347	hrh4.d1
ENSXETG00000040812	evx2
ENSXETG00000044291	XB5960368 [provisional:eva1c]
ENSXETG00000002290	nt5c3b
ENSXETG00000020358	syngap1
ENSXETG00000033845	tgm3l.4
ENSXETG00000046461	
ENSXETG00000043324	spen
ENSXETG00000040922	
ENSXETG00000030265	mchr1.2
ENSXETG00000010425	chmp4c
ENSXETG00000046324	RHBDL1
ENSXETG00000016223	ero1b
ENSXETG00000017651	hcn3
ENSXETG00000007575	hoxd13
ENSXETG00000007851	crtap
ENSXETG00000046111	
ENSXETG00000000733	gpsm1
ENSXETG00000037037	alkal2
ENSXETG00000032261	pcare
ENSXETG00000010643	pik3ap1
ENSXETG00000009123	pole2
ENSXETG00000010095	nrp2
ENSXETG00000043370	
ENSXETG00000003484	sulf2
ENSXETG00000025497	slc32a1
ENSXETG00000045288	hoxd9
ENSXETG00000025610	mtmr8
ENSXETG00000032697	stub1
ENSXETG00000023523	bax
ENSXETG00000030574	fam161b
ENSXETG00000007354	tgm3l.5
ENSXETG00000026629	itgam
ENSXETG00000047656	
ENSXETG00000040275	
ENSXETG00000036649	
ENSXETG00000023725	pip4k2b
ENSXETG00000010427	snx16
ENSXETG00000045650	
ENSXETG00000032416	hoxd10
ENSXETG00000000502	pbx3
ENSXETG00000003943	lrsam1
ENSXETG00000005168	tnxb
ENSXETG00000007852	tfb1m
ENSXETG00000012653	irx2
ENSXETG00000031940	fblim1
ENSXETG00000027297	mc5r
ENSXETG00000006052	dhrs7b
ENSXETG00000009891	ptcd1
ENSXETG00000023526	slc6a16
ENSXETG00000012120	tuba8
ENSXETG00000001481	pomt1
ENSXETG00000016704	zp2
ENSXETG00000012510	mrps7
ENSXETG00000027973	
ENSXETG00000047059	asb12.2
ENSXETG00000017941	
ENSXETG00000047676	
ENSXETG00000005332	sars2
ENSXETG00000012054	prpf6
ENSXETG00000016222	gpr137b
ENSXETG00000045494	
ENSXETG00000048883	mafk
ENSXETG00000033878	rad18
ENSXETG00000013049	mfn2
ENSXETG00000048016	mstn.1
ENSXETG00000035775	
ENSXETG00000042701	
ENSXETG00000049465	
ENSXETG00000012121	XB5729975
ENSXETG00000044661	
ENSXETG00000040128	hoxd8
ENSXETG00000007853	XB996620 [provisional:c1orf198]
ENSXETG00000002853	coq6
ENSXETG00000007355	bpifb4
ENSXETG00000037262	
ENSXETG00000048677	
ENSXETG00000019650	myh11
ENSXETG00000022477	XB995201 [provisional]
ENSXETG00000009943	ntng1
ENSXETG00000043668	mstn.2
ENSXETG00000041990	
ENSXETG00000009122	dnaaf2
ENSXETG00000046270	
ENSXETG00000041637	asb12
ENSXETG00000041450	XB5729975 [provisional]
ENSXETG00000001799	HOXD4
ENSXETG00000002288	fkbp10
ENSXETG00000046212	
ENSXETG00000048005	
ENSXETG00000042808	
ENSXETG00000014506	rps6ka6
ENSXETG00000013400	plekhm2
ENSXETG00000014713	psmb3
ENSXETG00000001415	gbp7
ENSXETG00000036840	
ENSXETG00000032979	clip4
ENSXETG00000035544	
ENSXETG00000040917	amer1
ENSXETG00000040847	znf831
ENSXETG00000037804	hoxd3
ENSXETG00000019764	XB5949753 [provisional]
ENSXETG00000016220	nid1
ENSXETG00000041078	
ENSXETG00000040937	ube2a
ENSXETG00000048033	FBXL6
ENSXETG00000038093	
ENSXETG00000030591	entpd5
ENSXETG00000010642	tm9sf3
ENSXETG00000012131	pgap6
ENSXETG00000018120	tmem184a
ENSXETG00000001951	fus
ENSXETG00000012421	pak3
ENSXETG00000013165	fign
ENSXETG00000034875	
ENSXETG00000009265	
ENSXETG00000048796	
ENSXETG00000021129	bmper
ENSXETG00000013476	slc52a1
ENSXETG00000040317	
ENSXETG00000042780	
ENSXETG00000039521	fbxo27
ENSXETG00000046519	dnlz
ENSXETG00000002847	bbof1
ENSXETG00000005164	atf6b
ENSXETG00000005364	dync1li1
ENSXETG00000016770	uggt1
ENSXETG00000024880	natd1
ENSXETG00000040928	
ENSXETG00000000505	mapkap1
ENSXETG00000043917	edn3
ENSXETG00000025043	ube2e3
ENSXETG00000036005	
ENSXETG00000014707	rnmt
ENSXETG00000041506	
ENSXETG00000047152	
ENSXETG00000009885	pms1
ENSXETG00000041511	
ENSXETG00000002284	p3h4
ENSXETG00000003480	ncoa3
ENSXETG00000007854	tlk2
ENSXETG00000009944	vav3
ENSXETG00000012135	arhgap40
ENSXETG00000019762	ints6l
ENSXETG00000007438	nkrf
ENSXETG00000047142	
ENSXETG00000046513	anks4b
ENSXETG00000041634	
ENSXETG00000049399	
ENSXETG00000013171	kcnh7
ENSXETG00000012928	dnase1
ENSXETG00000018122	psmg3
ENSXETG00000046445	szrd1
ENSXETG00000045568	
ENSXETG00000014716	tbkbp1
ENSXETG00000037614	rd3l
ENSXETG00000029995	sptbn1
ENSXETG00000023831	fhip2a
ENSXETG00000004531	kcne3
ENSXETG00000034320	arhgef9
ENSXETG00000024882	socs3l
ENSXETG00000007165	myo10.2
ENSXETG00000007493	
ENSXETG00000011370	rab35l
ENSXETG00000025575	cuta
ENSXETG00000037097	
ENSXETG00000034304	rgs9
ENSXETG00000012511	gga3
ENSXETG00000036467	
ENSXETG00000016698	crym
ENSXETG00000045986	
ENSXETG00000048600	rnaset2
ENSXETG00000046775	
ENSXETG00000014708	fam210a
ENSXETG00000000071	dcaf1
ENSXETG00000047136	
ENSXETG00000006966	tpo
ENSXETG00000005049	phactr3
ENSXETG00000046713	
ENSXETG00000031609	XB5829483 [provisional]
ENSXETG00000049019	
ENSXETG00000041029	
ENSXETG00000026007	slc25a24
ENSXETG00000049197	rpl12
ENSXETG00000047592	
ENSXETG00000000740	card9
ENSXETG00000007439	nkap
ENSXETG00000044198	
ENSXETG00000013304	aldh6a1
ENSXETG00000038567	FKBPL
ENSXETG00000018101	polr3a
ENSXETG00000001480	prrc2b
ENSXETG00000031142	alk
ENSXETG00000012420	capn6
ENSXETG00000047811	necap2
ENSXETG00000014099	cwc22
ENSXETG00000012932	ecm2.2
ENSXETG00000045072	
ENSXETG00000030290	npsr1
ENSXETG00000011371	bicdl2
ENSXETG00000022994	elfn1
ENSXETG00000030347	
ENSXETG00000020362	phf1
ENSXETG00000042912	
ENSXETG00000006970	jup
ENSXETG00000013175	gca
ENSXETG00000046353	adck5
ENSXETG00000042751	
ENSXETG00000005163	prrt1
ENSXETG00000019659	ldlrad4
ENSXETG00000006057	arpc1a
ENSXETG00000012934	bgn
ENSXETG00000016693	rbpj
ENSXETG00000007950	
ENSXETG00000026176	
ENSXETG00000035870	XB5846708 [provisional]
ENSXETG00000049286	glp2r
ENSXETG00000042818	
ENSXETG00000039386	tmem268
ENSXETG00000032630	xilr1
ENSXETG00000049196	bpifb2
ENSXETG00000007490	alox5
ENSXETG00000007160	slc4a3
ENSXETG00000036668	XB22062446 [provisional]
ENSXETG00000020394	rps18
ENSXETG00000005326	mrps12
ENSXETG00000046052	sco1
ENSXETG00000017409	kiaa0513
ENSXETG00000019761	slc9a6
ENSXETG00000014717	kpnb1
ENSXETG00000007949	ypel5
ENSXETG00000011373	thoc6
ENSXETG00000047362	ormdl1
ENSXETG00000023076	aspg
ENSXETG00000012139	arhgdig
ENSXETG00000018443	cetn1
ENSXETG00000021601	chac1
ENSXETG00000036513	ccr6
ENSXETG00000041868	
ENSXETG00000013176	ifih1
ENSXETG00000037705	col19a1
ENSXETG00000000743	snapc4
ENSXETG00000015391	cadm1
ENSXETG00000007948	lbh
ENSXETG00000012058	rhagl
ENSXETG00000013038	hspa8
ENSXETG00000043589	
ENSXETG00000016487	trim9
ENSXETG00000014504	pou3f4
ENSXETG00000009883	osgepl1
ENSXETG00000020367	slc39a7
ENSXETG00000029991	acp7
ENSXETG00000018296	fam20a
ENSXETG00000043091	atp6v1g1
ENSXETG00000044873	mosmo
ENSXETG00000012140	pdia2
ENSXETG00000021441	dap3
ENSXETG00000022997	mad1l1
ENSXETG00000000747	entr1
ENSXETG00000007856	mettl2b
ENSXETG00000030920	atp2b3
ENSXETG00000023311	syne3
ENSXETG00000034905	rcvrn.1
ENSXETG00000022463	
ENSXETG00000033492	zmynd8
ENSXETG00000040597	
ENSXETG00000014534	cep43
ENSXETG00000027292	lin52
ENSXETG00000042504	sult1c2
ENSXETG00000022054	lclat1
ENSXETG00000016687	cdh6
ENSXETG00000035370	srrm2
ENSXETG00000049018	
ENSXETG00000020365	hsd17b8
ENSXETG00000014264	whrn
ENSXETG00000036498	akap14
ENSXETG00000012489	hap1
ENSXETG00000014910	dnttip1
ENSXETG00000001479	plpp7
ENSXETG00000015059	znf385b
ENSXETG00000005337	
ENSXETG00000025109	ankar
ENSXETG00000048359	sox18
ENSXETG00000012418	dcx
ENSXETG00000016004	XB994602 [provisional:prlhr]
ENSXETG00000035514	
ENSXETG00000042508	xilr4
ENSXETG00000009948	fam102b
ENSXETG00000006058	arpc1b
ENSXETG00000012141	actr5
ENSXETG00000044992	
ENSXETG00000019662	cep192
ENSXETG00000025462	arhgef3.1
ENSXETG00000030004	ndufa1
ENSXETG00000023970	
ENSXETG00000017948	mta1
ENSXETG00000003945	mamdc4
ENSXETG00000043804	
ENSXETG00000019163	itgb3
ENSXETG00000012143	axin1
ENSXETG00000001478	fam78a
ENSXETG00000000072	rbm15b
ENSXETG00000011375	mmp25
ENSXETG00000031145	sycp2
ENSXETG00000031032	vwa3a
ENSXETG00000026961	marchf8
ENSXETG00000037279	kdrl
ENSXETG00000020370	ring1
ENSXETG00000005161	crat
ENSXETG00000008045	kazald1
ENSXETG00000031846	rundc1
ENSXETG00000040341	mrpl12
ENSXETG00000022467	
ENSXETG00000000748	pmpca
ENSXETG00000044510	tcea3
ENSXETG00000047455	
ENSXETG00000005314	pak4
ENSXETG00000014538	adss2
ENSXETG00000013421	crocc
ENSXETG00000023080	kif26a
ENSXETG00000035217	
ENSXETG00000000073	manf
ENSXETG00000008043	tlx1
ENSXETG00000012142	ppp1r16b
ENSXETG00000015700	ktn1
ENSXETG00000037688	
ENSXETG00000012490	gast
ENSXETG00000020385	vps52
ENSXETG00000014904	ifi35
ENSXETG00000025892	serpina3m
ENSXETG00000007155	stk11ip
ENSXETG00000003946	phpt1
ENSXETG00000042447	cpsf1
ENSXETG00000040868	lbx1
ENSXETG00000035119	wnt9b
ENSXETG00000033310	fap
ENSXETG00000030653	alg13
ENSXETG00000007440	upf3b
ENSXETG00000023308	thul16
ENSXETG00000016701	drosha
ENSXETG00000048361	
ENSXETG00000022056	capn13
ENSXETG00000019705	slc25a10
ENSXETG00000046443	ajm1
ENSXETG00000047584	
ENSXETG00000038546	
ENSXETG00000009881	XB5749127 [provisional]
ENSXETG00000027060	nup85
ENSXETG00000012487	terf2ip
ENSXETG00000037727	
ENSXETG00000020398	wdr46
ENSXETG00000045492	fam83d
ENSXETG00000014541	zbtb18
ENSXETG00000032533	xilr2
ENSXETG00000036617	akna
ENSXETG00000009955	aspm
ENSXETG00000010034	prkcg
ENSXETG00000001475	nup214
ENSXETG00000018076	etv3
ENSXETG00000036249	nccrp1
ENSXETG00000014900	vat1
ENSXETG00000045525	imp4
ENSXETG00000033324	sdr42e2
ENSXETG00000021439	msto1
ENSXETG00000041798	sowahd
ENSXETG00000043023	
ENSXETG00000045704	b3galt4
ENSXETG00000033809	etv3l
ENSXETG00000000753	INPP5E
ENSXETG00000025901	glrx5
ENSXETG00000016314	
ENSXETG00000038689	
ENSXETG00000014258	gosr2
ENSXETG00000041466	
ENSXETG00000014544	sdccag8
ENSXETG00000020401	pfdn6
ENSXETG00000025051	eif1
ENSXETG00000005421	gcgr
ENSXETG00000045332	
ENSXETG00000022456	plekha7
ENSXETG00000005363	cnot10
ENSXETG00000003948	rabl6
ENSXETG00000019668	seh1l
ENSXETG00000024564	brca1
ENSXETG00000044561	miip
ENSXETG00000012146	aldh3b2
ENSXETG00000023828	trub1
ENSXETG00000047515	nupr1
ENSXETG00000041246	PRIMA1
ENSXETG00000007696	ccnq
ENSXETG00000036608	C14orf132
ENSXETG00000007484	washc2a
ENSXETG00000014725	npepps
ENSXETG00000037086	
ENSXETG00000047133	
ENSXETG00000041863	
ENSXETG00000041414	prkar1a
ENSXETG00000017638	
ENSXETG00000020405	rgl2
ENSXETG00000003389	ttyh1
ENSXETG00000038919	
ENSXETG00000012145	dhx35
ENSXETG00000042099	mcrip1
ENSXETG00000003474	eya2
ENSXETG00000044391	
ENSXETG00000024872	bud31
ENSXETG00000042694	mfap2
ENSXETG00000009878	asnsd1
ENSXETG00000015051	sestd1
ENSXETG00000012488	krt70
ENSXETG00000024459	mmgt1
ENSXETG00000007443	septin6
ENSXETG00000034485	ppp1r27
ENSXETG00000047569	
ENSXETG00000041851	gja7
ENSXETG00000030937	fsip1
ENSXETG00000000074	dock3
ENSXETG00000014548	cep170
ENSXETG00000013954	bdkrb2
ENSXETG00000016677	eef2k
ENSXETG00000036260	XB5795058 [provisional]
ENSXETG00000043269	
ENSXETG00000044636	
ENSXETG00000007698	idh3b
ENSXETG00000045164	
ENSXETG00000039053	wnt3
ENSXETG00000040213	
ENSXETG00000004589	cdx4
ENSXETG00000014883	nbr1
ENSXETG00000037341	leng9
ENSXETG00000020402	tapbp
ENSXETG00000033185	sgf29
ENSXETG00000043645	
ENSXETG00000019669	ptpn2
ENSXETG00000007700	gnl3l
ENSXETG00000047419	
ENSXETG00000005405	p4hb
ENSXETG00000019760	fhl1
ENSXETG00000031864	sec16a
ENSXETG00000038595	
ENSXETG00000023806	atrnl1
ENSXETG00000044039	FAM181A
ENSXETG00000018292	
ENSXETG00000045854	
ENSXETG00000045709	sft2d3
ENSXETG00000043734	rgs19
ENSXETG00000009874	slc40a1
ENSXETG00000014396	inha
ENSXETG00000042175	
ENSXETG00000038090	
ENSXETG00000007699	pnck
ENSXETG00000044414	eif2b4
ENSXETG00000043644	
ENSXETG00000014881	ube2c
ENSXETG00000041010	
ENSXETG00000018132	diaph2
ENSXETG00000026454	rps13
ENSXETG00000010311	asb2
ENSXETG00000044063	zbtb22
ENSXETG00000013953	atg2b
ENSXETG00000031364	nsf
ENSXETG00000043646	
ENSXETG00000027741	ppt2
ENSXETG00000017407	fbxo31
ENSXETG00000045505	traf2
ENSXETG00000048118	mrm2
ENSXETG00000045101	
ENSXETG00000014880	rgs9bpl
ENSXETG00000025477	arhgdia
ENSXETG00000012482	krt19
ENSXETG00000018681	nudt17
ENSXETG00000043115	
ENSXETG00000007447	pgk1
ENSXETG00000005528	nde1
ENSXETG00000019670	psmg2
ENSXETG00000036292	
ENSXETG00000037265	
ENSXETG00000012234	XB5748694 [provisional:cdc42ep4]
ENSXETG00000014404	obsl1
ENSXETG00000006062	pdap1
ENSXETG00000041263	
ENSXETG00000013178	gcg
ENSXETG00000046596	
ENSXETG00000022058	capn10l
ENSXETG00000041376	
ENSXETG00000021199	btrc
ENSXETG00000012516	sumo2
ENSXETG00000035385	
ENSXETG00000046977	nudt1
ENSXETG00000048596	gfra1
ENSXETG00000001474	aif1l
ENSXETG00000044331	
ENSXETG00000041478	
ENSXETG00000014877	tnnc2
ENSXETG00000046310	XB5721468 [provisional]
ENSXETG00000020372	daxx
ENSXETG00000045950	
ENSXETG00000015710	tbpl2
ENSXETG00000007483	dna2
ENSXETG00000005391	alyref
ENSXETG00000046526	map1lc3b
ENSXETG00000046386	slx1a
ENSXETG00000036019	
ENSXETG00000019671	cep76
ENSXETG00000005865	c5orf22
ENSXETG00000044826	
ENSXETG00000001240	gramd1b
ENSXETG00000040126	triqk
ENSXETG00000023972	
ENSXETG00000012151	gid4
ENSXETG00000045667	card11
ENSXETG00000047784	fbxw5
ENSXETG00000043697	jpt1
ENSXETG00000007460	xpnpep2
ENSXETG00000005529	marf1
ENSXETG00000045196	
ENSXETG00000019759	
ENSXETG00000033025	ccdc172
ENSXETG00000032112	map1lc3c
ENSXETG00000040220	snx8
ENSXETG00000026460	cdh26
ENSXETG00000045228	
ENSXETG00000023975	
ENSXETG00000034977	gskip
ENSXETG00000048030	
ENSXETG00000010313	otub2
ENSXETG00000043205	TMEM198
ENSXETG00000036610	slc50a1
ENSXETG00000037649	
ENSXETG00000020409	kifc1
ENSXETG00000014694	rbm12b.3
ENSXETG00000022616	fam184a
ENSXETG00000012153	atpaf2
ENSXETG00000037971	snx21
ENSXETG00000042296	bola2
ENSXETG00000018090	dlg5
ENSXETG00000040571	MC4R
ENSXETG00000001469	fibcd1
ENSXETG00000003393	mybpc2
ENSXETG00000040475	gas7
ENSXETG00000022063	galnt14
ENSXETG00000041899	syce1
ENSXETG00000004530	nr5a1
ENSXETG00000017403	zcchc14
ENSXETG00000014696	rbm12b.2
ENSXETG00000048008	
ENSXETG00000048043	
ENSXETG00000038225	krt9.1
ENSXETG00000046712	
ENSXETG00000035263	anapc11
ENSXETG00000016198	slc4a10
ENSXETG00000038054	bmerb1
ENSXETG00000048709	
ENSXETG00000001468	qrfp
ENSXETG00000037273	
ENSXETG00000031644	MGC147402
ENSXETG00000040050	
ENSXETG00000012520	grb2
ENSXETG00000039771	sash3
ENSXETG00000040254	top1.1
ENSXETG00000014873	acot8
ENSXETG00000043535	
ENSXETG00000045510	
ENSXETG00000012155	drc3
ENSXETG00000014418	XB5760632 [provisional:paox]
ENSXETG00000005863	gad1.2
ENSXETG00000016608	galc
ENSXETG00000013950	ak7
ENSXETG00000036628	
ENSXETG00000035234	krt9.2
ENSXETG00000046708	
ENSXETG00000019672	spire1
ENSXETG00000025920	rbm12b.1
ENSXETG00000011221	eif2s1
ENSXETG00000048227	atp13a2
ENSXETG00000041067	
ENSXETG00000040042	zdhhc9
ENSXETG00000009952	zbtb41
ENSXETG00000000076	mapkapk3
ENSXETG00000001464	abl1
ENSXETG00000034532	
ENSXETG00000029985	krt15.1
ENSXETG00000041594	ptgds
ENSXETG00000004529	tnfaip6
ENSXETG00000019136	ext1
ENSXETG00000020593	eif3b
ENSXETG00000030709	zswim3
ENSXETG00000035056	
ENSXETG00000009121	mgat2
ENSXETG00000046564	
ENSXETG00000041884	chpf
ENSXETG00000042195	
ENSXETG00000005533	pdxdc1
ENSXETG00000014689	tmem67
ENSXETG00000017467	krt15.2
ENSXETG00000017402	jph3
ENSXETG00000007465	utp14a
ENSXETG00000014261	stxbp1
ENSXETG00000046747	
ENSXETG00000049120	
ENSXETG00000009119	lrr1
ENSXETG00000044306	
ENSXETG00000042225	
ENSXETG00000011222	atp6v1d
ENSXETG00000014731	mrpl45
ENSXETG00000009873	wdr75
ENSXETG00000044871	coro1a
ENSXETG00000047734	
ENSXETG00000045103	
ENSXETG00000034554	rps29
ENSXETG00000036344	krt34
ENSXETG00000000078	cish
ENSXETG00000047988	nfatc2ip
ENSXETG00000017380	klhdc4
ENSXETG00000035921	wipi2
ENSXETG00000044070	
ENSXETG00000037038	ankrd60
ENSXETG00000033774	npb
ENSXETG00000003471	slc2a10
ENSXETG00000036232	
ENSXETG00000016876	slc39a4
ENSXETG00000042987	trim71
ENSXETG00000040714	rxrb
ENSXETG00000042237	
ENSXETG00000012524	tmem94
ENSXETG00000016663	polr3e
ENSXETG00000040013	krt23
ENSXETG00000001340	exosc2
ENSXETG00000035875	asf1a
ENSXETG00000007481	dnajc9
ENSXETG00000014437	aamp
ENSXETG00000012156	tom1l2
ENSXETG00000046518	
ENSXETG00000029960	C8G
ENSXETG00000040913	samd12
ENSXETG00000013949	papola
ENSXETG00000010314	ddx24
ENSXETG00000039958	
ENSXETG00000038770	hemk1
ENSXETG00000024985	emc10
ENSXETG00000039979	slc35f3
ENSXETG00000001239	scn3b
ENSXETG00000031997	zc3h14
ENSXETG00000017497	arhgef6
ENSXETG00000009953	crb1
ENSXETG00000041992	pdp1
ENSXETG00000012868	mcm9
ENSXETG00000000135	crip2
ENSXETG00000045090	
ENSXETG00000004526	
ENSXETG00000041874	
ENSXETG00000005389	pcyt2
ENSXETG00000027289	prelid3a
ENSXETG00000039850	
ENSXETG00000033123	gpr179
ENSXETG00000045610	ambp
ENSXETG00000019423	plcg1
ENSXETG00000039355	C3orf18
ENSXETG00000020591	
ENSXETG00000005361	tcaim
ENSXETG00000033953	ntan1
ENSXETG00000001343	prdm12
ENSXETG00000036112	tead4
ENSXETG00000014571	pcnx2
ENSXETG00000044012	gpbar1
ENSXETG00000002941	eif3c
ENSXETG00000031130	
ENSXETG00000045413	
ENSXETG00000024966	vsir
ENSXETG00000048170	LKAAEAR1
ENSXETG00000011220	pals1
ENSXETG00000003142	tnfrsf11b
ENSXETG00000045813	krt12.1
ENSXETG00000016585	slc7a5
ENSXETG00000012407	pard3b
ENSXETG00000049000	c10orf105
ENSXETG00000046117	
ENSXETG00000044365	
ENSXETG00000049497	wipi1
ENSXETG00000021341	krt12.2
ENSXETG00000033183	capn14
ENSXETG00000047483	nrarp
ENSXETG00000047220	NECTIN4
ENSXETG00000034343	socs7
ENSXETG00000014584	ntpcr
ENSXETG00000023564	cndp1
ENSXETG00000037883	
ENSXETG00000012874	cep85l
ENSXETG00000001229	
ENSXETG00000014682	cdh17
ENSXETG00000012821	sult1a1
ENSXETG00000038373	lhfpl1
ENSXETG00000016008	pik3c2a
ENSXETG00000000757	notch1
ENSXETG00000045632	
ENSXETG00000010315	ppp4r4
ENSXETG00000012526	caskin2
ENSXETG00000014441	krt8.2
ENSXETG00000030511	krt20
ENSXETG00000032431	afg3l2
ENSXETG00000031946	dennd1b
ENSXETG00000033706	cyp2c8.1
ENSXETG00000005536	rrn3
ENSXETG00000004525	nmi
ENSXETG00000012160	srebf1
ENSXETG00000021434	gon4l
ENSXETG00000005388	sirt7
ENSXETG00000045588	
ENSXETG00000003141	colec10
ENSXETG00000049340	slc29a3
ENSXETG00000007480	micu1
ENSXETG00000000081	XB5760648 [provisional:pinlyp]
ENSXETG00000043179	pln
ENSXETG00000032682	pnliprp1
ENSXETG00000010316	serpina10
ENSXETG00000025408	cyp2c8.2
ENSXETG00000003469	tp53rk
ENSXETG00000019687	tubb6
ENSXETG00000001344	fubp3
ENSXETG00000033496	sipa1l2
ENSXETG00000011704	flrt2
ENSXETG00000016594	ca5b
ENSXETG00000045896	
ENSXETG00000022916	kcna7
ENSXETG00000042619	OPRL1
ENSXETG00000034916	arsg
ENSXETG00000029972	
ENSXETG00000034565	chst12
ENSXETG00000033365	
ENSXETG00000025345	krt12.3
ENSXETG00000016627	eml5
ENSXETG00000019690	cidea
ENSXETG00000003959	noxa1
ENSXETG00000044488	
ENSXETG00000014740	arhgap23
ENSXETG00000023329	serpina1
ENSXETG00000019457	zhx3
ENSXETG00000044523	
ENSXETG00000014678	gem
ENSXETG00000047644	
ENSXETG00000040387	
ENSXETG00000037956	ppp1r3d
ENSXETG00000041193	rai1
ENSXETG00000048591	
ENSXETG00000038686	
ENSXETG00000013948	vrk1
ENSXETG00000005611	krt18.3
ENSXETG00000040525	ICOS
ENSXETG00000047421	rnd3
ENSXETG00000025316	ndufb7
ENSXETG00000021417	acta1
ENSXETG00000026438	sox17a
ENSXETG00000039310	fam217b
