eggnog_name,gene_id
CCDC86-AS1,ENSG00000256813
PLOD2,ENSG00000152952
CCDC86,ENSG00000110104
,ENSG00000236498
,ENSG00000286360
Y_RNA,ENSG00000278523
,ENSG00000289247
HS2ST1,ENSG00000153936
IL36G,ENSG00000136688
PTGDR2,ENSG00000183134
ZP1,ENSG00000149506
HMGN2P23,ENSG00000236124
POLR2DP1,ENSG00000232090
IL36A,ENSG00000136694
IL36B,ENSG00000136696
,ENSG00000267734
OR51H1,ENSG00000176904
,ENSG00000267561
OR51H1,ENSG00000290649
,ENSG00000290650
,ENSG00000235251
,ENSG00000225568
IL1F10,ENSG00000136697
LINC01140,ENSG00000267272
C11orf80,ENSG00000173715
RNU6-1180P,ENSG00000201805
MIR4711,ENSG00000266150
,ENSG00000226883
IL1RN,ENSG00000136689
HOOK1,ENSG00000134709
GPATCH8,ENSG00000186566
CYP2J2,ENSG00000134716
CDCA7,ENSG00000144354
CCR9,ENSG00000173585
,ENSG00000283045
FZD2,ENSG00000180340
,ENSG00000266356
TBC1D3P5,ENSG00000290422
,ENSG00000252870
XCR1,ENSG00000173578
RN7SL475P,ENSG00000265535
TBC1D3P5,ENSG00000266433
H2AC25,ENSG00000181218
CADM1,ENSG00000182985
H2BC26,ENSG00000196890
RNF187,ENSG00000168159
,ENSG00000265801
MSANTD3P1,ENSG00000263368
SACM1L,ENSG00000211456
,ENSG00000290973
,ENSG00000291030
AGTRAP,ENSG00000177674
BRCA1,ENSG00000012048
IL36RN,ENSG00000136695
,ENSG00000227227
FAM171B,ENSG00000144369
ITGAV,ENSG00000138448
C1orf167-AS1,ENSG00000177553
,ENSG00000287897
MTHFR,ENSG00000177000
,ENSG00000256972
,ENSG00000255580
CADM1-AS1,ENSG00000256315
,ENSG00000256281
,ENSG00000257087
RPL12P46,ENSG00000255903
,ENSG00000255689
,ENSG00000239153
,ENSG00000255599
,ENSG00000260254
,ENSG00000279771
LINC02698,ENSG00000256717
,ENSG00000279818
,ENSG00000288020
LINC00900,ENSG00000246100
LINC02703,ENSG00000257067
RPL15P15,ENSG00000244259
,ENSG00000239600
JAML,ENSG00000160593
C1orf167,ENSG00000215910
ATP6V1A,ENSG00000114573
FAM177B,ENSG00000197520
,ENSG00000291144
SLC44A5,ENSG00000137968
OR52K3P,ENSG00000225101
TRIM68,ENSG00000167333
OR52I1,ENSG00000232268
,ENSG00000290647
,ENSG00000290648
PLAAT3,ENSG00000176485
,ENSG00000285842
,ENSG00000255605
SLMAP,ENSG00000163681
MAML2,ENSG00000184384
FAM229A,ENSG00000225828
THAP3,ENSG00000041988
VPS51,ENSG00000149823
S100A5,ENSG00000196420
FCGR2B,ENSG00000072694
GAA,ENSG00000171298
,ENSG00000255320
NPAS4,ENSG00000174576
,ENSG00000287906
,ENSG00000290960
KAT7,ENSG00000136504
GKN3P,ENSG00000283586
SCYGR9,ENSG00000285843
RTKN,ENSG00000114993
,ENSG00000255367
PPM1J,ENSG00000155367
OR56A5,ENSG00000188691
,ENSG00000289150
,ENSG00000254444
KCNQ1,ENSG00000053918
TCHH,ENSG00000159450
PMF1,ENSG00000160783
H19,ENSG00000130600
PHF5AP5,ENSG00000238259
STK39,ENSG00000198648
NFYC,ENSG00000066136
IFIH1,ENSG00000115267
CXCR2,ENSG00000180871
KMT2A,ENSG00000118058
RUFY4,ENSG00000188282
HMGB1P4,ENSG00000214821
,ENSG00000213981
,ENSG00000275414
,ENSG00000291194
LINC01124,ENSG00000222033
SP5,ENSG00000204335
EIF2S2P4,ENSG00000128692
Y_RNA,ENSG00000222509
,ENSG00000291195
,ENSG00000291198
GAD1,ENSG00000128683
,ENSG00000290430
RND2,ENSG00000108830
,ENSG00000266469
GRM7-AS3,ENSG00000226258
MED1,ENSG00000125686
YWHAQP10,ENSG00000223719
GRM7,ENSG00000196277
,ENSG00000290016
SPOCD1,ENSG00000134668
PDE2A,ENSG00000186642
CDK12,ENSG00000167258
,ENSG00000235934
,ENSG00000286611
,ENSG00000286115
GORASP2,ENSG00000115806
MRPS36P1,ENSG00000236152
GRM7-AS2,ENSG00000237665
,ENSG00000288030
GRM7-AS1,ENSG00000236202
,ENSG00000270207
POMGNT2,ENSG00000144647
NLRC4,ENSG00000091106
IL1RAP,ENSG00000196083
RNU6-233P,ENSG00000222777
FAM187A,ENSG00000214447
,ENSG00000289727
MIR22HG,ENSG00000186594
MOB3C,ENSG00000142961
ERICH2,ENSG00000204334
SRSF11,ENSG00000116754
GRASLND,ENSG00000228203
VMP1,ENSG00000062716
RANBP2,ENSG00000153201
LINC01779,ENSG00000235933
,ENSG00000288862
RBM15-AS1,ENSG00000227963
,ENSG00000289483
,ENSG00000288760
,ENSG00000289484
,ENSG00000258082
,ENSG00000242396
,ENSG00000288738
RAB4A-AS1,ENSG00000177788
RN7SKP296,ENSG00000223117
LINC02013,ENSG00000228730
LINC01765,ENSG00000233730
CCT6P4,ENSG00000232610
LINC01036,ENSG00000230426
ENTPD3-AS1,ENSG00000223797
MIR21,ENSG00000284190
RNU6-450P,ENSG00000201524
EIF1B,ENSG00000114784
TUBD1,ENSG00000108423
CDC20-DT,ENSG00000234694
LNCTAM34A,ENSG00000234546
,ENSG00000232721
,ENSG00000291315
,ENSG00000285622
MTCO1P29,ENSG00000240452
MTCO2P29,ENSG00000243257
LNCATV,ENSG00000238005
GTF2E1,ENSG00000153767
,ENSG00000286863
NAP1L1P3,ENSG00000213371
,ENSG00000286827
RNA5SP84,ENSG00000201610
MIR4429,ENSG00000264010
RNU2-13P,ENSG00000251718
LINC02049,ENSG00000243593
,ENSG00000289544
5S_rRNA,ENSG00000285626
EPHA2-AS1,ENSG00000227959
RN7SL674P,ENSG00000239899
,ENSG00000287366
,ENSG00000287033
PROKR1,ENSG00000169618
,ENSG00000270782
,ENSG00000284700
MIR5682,ENSG00000264477
,ENSG00000243813
RC3H1-DT,ENSG00000224977
,ENSG00000289348
LINC02606,ENSG00000284693
ARHGAP25,ENSG00000163219
STXBP5L,ENSG00000145087
LINC02884,ENSG00000231246
LINC00862,ENSG00000203721
,ENSG00000288810
NDUFB8P2,ENSG00000270264
MIR205HG,ENSG00000230937
RPS6KB1,ENSG00000108443
,ENSG00000288950
,ENSG00000289426
,ENSG00000289291
LINC01356,ENSG00000215866
,ENSG00000283994
ARHGAP15-AS1,ENSG00000231758
,ENSG00000257277
,ENSG00000289394
,ENSG00000230615
,ENSG00000257226
,ENSG00000236356
Y_RNA,ENSG00000200287
,ENSG00000232377
COPS7B,ENSG00000144524
,ENSG00000289612
RWDD3-DT,ENSG00000226026
SNHG12,ENSG00000197989
MIR139,ENSG00000272036
RNU7-105P,ENSG00000251919
PDE2A-AS1,ENSG00000255808
ARAP1,ENSG00000186635
RNU6-315P,ENSG00000199536
PRKCI,ENSG00000163558
RPS29P21,ENSG00000241913
,ENSG00000267318
RNFT1,ENSG00000189050
,ENSG00000289407
,ENSG00000289057
KDM4A-AS1,ENSG00000236200
TBC1D3P1-DHX40P1,ENSG00000267104
,ENSG00000289212
MDS2,ENSG00000197880
RNFT1-DT,ENSG00000267302
DHX40P1,ENSG00000266992
,ENSG00000289419
,ENSG00000289554
,ENSG00000289192
,ENSG00000289581
Y_RNA,ENSG00000200118
,ENSG00000289380
,ENSG00000239628
CTXND2,ENSG00000283324
Y_RNA,ENSG00000252822
,ENSG00000235371
TBC1D3P1,ENSG00000238283
,ENSG00000286142
SKIL,ENSG00000136603
GPR137B,ENSG00000077585
,ENSG00000287664
,ENSG00000275860
,ENSG00000274378
MIR4737,ENSG00000264049
,ENSG00000267526
,ENSG00000237477
,ENSG00000262050
MANEALP1,ENSG00000214070
DARS1,ENSG00000115866
RAP1GAP2,ENSG00000132359
,ENSG00000242578
CLDN11,ENSG00000013297
RNU2-70P,ENSG00000222650
,ENSG00000237922
ERO1B,ENSG00000086619
MIR6828,ENSG00000283474
SLC7A14,ENSG00000013293
KRT8P13,ENSG00000241416
STAB1,ENSG00000010327
M1AP,ENSG00000159374
KPRP,ENSG00000203786
C2CD4D,ENSG00000225556
MTARC2,ENSG00000117791
SEMA4F,ENSG00000135622
MTARC1,ENSG00000186205
SENP3,ENSG00000161956
,ENSG00000289142
ATPAF1,ENSG00000123472
RAI1-AS1,ENSG00000237328
SMCR5,ENSG00000226746
,ENSG00000264167
,ENSG00000286739
SREBF1,ENSG00000072310
,ENSG00000287687
RPS28P5,ENSG00000224646
EPHA4,ENSG00000116106
SCMH1,ENSG00000010803
NT5DC2,ENSG00000168268
RNA5SP59,ENSG00000222854
SRGAP2B,ENSG00000196369
TMEM256P2,ENSG00000226726
,ENSG00000272944
RPL23P5,ENSG00000230406
MSTN,ENSG00000138379
UQCC5,ENSG00000168273
RNU6-856P,ENSG00000252768
RNU6ATAC16P,ENSG00000221518
INPP1,ENSG00000151689
RGS16,ENSG00000143333
PBRM1,ENSG00000163939
MIR6777,ENSG00000274111
MIR33B,ENSG00000207839
TOM1L2,ENSG00000175662
LINC01686,ENSG00000261504
LINC01688,ENSG00000227181
,ENSG00000271269
RGS8,ENSG00000135824
ARAP1-AS1,ENSG00000256007
,ENSG00000286555
ARAP1-AS2,ENSG00000245148
RPS12P20,ENSG00000244134
STARD10,ENSG00000214530
UQCRBP2,ENSG00000227941
UAP1-DT,ENSG00000259788
,ENSG00000272574
SARS1,ENSG00000031698
HIBCH,ENSG00000198130
CELSR2,ENSG00000143126
Y_RNA,ENSG00000202522
MIR4692,ENSG00000265064
,ENSG00000285693
ATG16L2,ENSG00000168010
PSRC1,ENSG00000134222
,ENSG00000197815
DRC3,ENSG00000171962
SESTD1,ENSG00000187231
MYBPHL,ENSG00000221986
GTDC1,ENSG00000121964
SORT1,ENSG00000134243
ATPAF2,ENSG00000171953
RNU6-672P,ENSG00000206638
RPL15P16,ENSG00000234751
,ENSG00000289074
PSMA5,ENSG00000143106
PPFIA1,ENSG00000131626
BRI3P3,ENSG00000230273
,ENSG00000232344
,ENSG00000280198
PRPSAP2,ENSG00000141127
RN7SKP160,ENSG00000200674
Y_RNA,ENSG00000252357
ZBTB37,ENSG00000185278
RNA5SP67,ENSG00000252231
RNA5SP68,ENSG00000200755
,ENSG00000225952
MIR4253,ENSG00000264014
LACTBL1,ENSG00000215906
UAP1,ENSG00000117143
OGG1,ENSG00000114026
PYHIN5P,ENSG00000229849
PYHIN1,ENSG00000163564
TTL,ENSG00000114999
POLR1B,ENSG00000125630
IFI16,ENSG00000163565
SDHAP4,ENSG00000291091
,ENSG00000254604
CTTN-DT,ENSG00000246889
OR4C12,ENSG00000221954
OR4C48P,ENSG00000283605
OR4C45,ENSG00000260811
OR4C49P,ENSG00000260595
MTCH2,ENSG00000109919
Y_RNA,ENSG00000207383
CHCHD5,ENSG00000125611
AIM2,ENSG00000163568
,ENSG00000243389
,ENSG00000228251
RPL36P7,ENSG00000213519
IRAG1-AS1,ENSG00000177112
SDHAP4,ENSG00000214135
CKAP2L,ENSG00000169607
RAD1P2,ENSG00000233473
PPP4R2P4,ENSG00000249626
,ENSG00000273308
,ENSG00000286909
BTBD19,ENSG00000222009
,ENSG00000236833
,ENSG00000289213
,ENSG00000287286
,ENSG00000235672
,ENSG00000212618
MIR922,ENSG00000284146
IRAG1,ENSG00000072952
FYTTD1,ENSG00000122068
SLC5A10,ENSG00000154025
IL1A,ENSG00000115008
AK2,ENSG00000004455
EIF2B4,ENSG00000115211
,ENSG00000273375
,ENSG00000234136
RUBCN,ENSG00000145016
,ENSG00000196893
FAM83G,ENSG00000188522
,ENSG00000263045
,ENSG00000289453
,ENSG00000229913
LINC02693,ENSG00000212719
,ENSG00000236341
C8A,ENSG00000157131
EIF4EP3,ENSG00000244199
LINC01995,ENSG00000244247
,ENSG00000287941
RPL7L1P8,ENSG00000228766
LINC02031,ENSG00000238837
PLA2G10P1,ENSG00000243378
,ENSG00000260377
ATP11B-DT,ENSG00000240063
ATP11B,ENSG00000058063
C1QA,ENSG00000173372
,ENSG00000244125
UBE2V1P14,ENSG00000228134
RRN3P4,ENSG00000229781
KYNU,ENSG00000115919
,ENSG00000286044
,ENSG00000289692
,ENSG00000291022
RNU6-592P,ENSG00000223265
UBL5P2,ENSG00000266282
GLULP3,ENSG00000254572
,ENSG00000287506
C1QC,ENSG00000159189
,ENSG00000254935
RHBDL3,ENSG00000141314
CBLIF,ENSG00000134812
C1QB,ENSG00000173369
TCN1,ENSG00000134827
CD46,ENSG00000117335
OOSP3,ENSG00000285231
SRD5A3P1,ENSG00000270929
,ENSG00000263674
MS4A2,ENSG00000149534
C17orf75,ENSG00000108666
EIF3EP4,ENSG00000270554
,ENSG00000273261
KCNQ1OT1,ENSG00000269821
DCUN1D1,ENSG00000043093
SSU72L5,ENSG00000284018
SSU72L2,ENSG00000284306
SSU72P6,ENSG00000236175
SFXN4P1,ENSG00000270390
SSU72L4,ENSG00000283873
ARHGAP15,ENSG00000075884
SSU72L3,ENSG00000284546
SSU72L1,ENSG00000284438
OR52B4,ENSG00000221996
OR52B3P,ENSG00000175800
TRIM21,ENSG00000132109
C9orf85P2,ENSG00000244346
OR51R1P,ENSG00000237272
PSMD11,ENSG00000108671
OR52P2P,ENSG00000171999
MCCC1,ENSG00000078070
BEST1,ENSG00000167995
MTCYBP11,ENSG00000224288
MTND6P11,ENSG00000226839
MTND5P24,ENSG00000224852
MTND4P22,ENSG00000232772
MTND4LP12,ENSG00000236300
MTND3P9,ENSG00000227557
MTCO3P5,ENSG00000225476
MTATP6P5,ENSG00000284167
MTCO2P5,ENSG00000231766
,ENSG00000257284
,ENSG00000228655
FTH1,ENSG00000167996
ICA1L,ENSG00000163596
CCL4L2,ENSG00000276070
,ENSG00000261499
RPL23,ENSG00000125691
,ENSG00000279491
,ENSG00000244176
LINC02733,ENSG00000255553
,ENSG00000254424
,ENSG00000285656
INCENP,ENSG00000149503
SNORA21B,ENSG00000252699
SNORA21,ENSG00000199293
,ENSG00000244086
LASP1,ENSG00000002834
,ENSG00000277426
,ENSG00000267261
MCCC1-AS1,ENSG00000243368
LAMP3,ENSG00000078081
RAB5C,ENSG00000108774
YOD1,ENSG00000180667
CAND2,ENSG00000144712
,ENSG00000289194
EEF1DP8,ENSG00000236607
SCGB1D1,ENSG00000168515
C4BPB,ENSG00000123843
COMMD1,ENSG00000173163
SCGB2A1,ENSG00000124939
,ENSG00000254404
GHDC,ENSG00000167925
SCGB1D2,ENSG00000124935
,ENSG00000229839
SCGB2A2,ENSG00000110484
RPSAP26,ENSG00000242735
,ENSG00000271657
MIR5192,ENSG00000266097
EEF1E1P1,ENSG00000236307
RN7SL297P,ENSG00000240183
RTRAFP1,ENSG00000225496
SLC30A6P1,ENSG00000232277
,ENSG00000286904
,ENSG00000287141
SCGB1D4,ENSG00000197745
SLC20A1,ENSG00000144136
NPM1P35,ENSG00000255213
,ENSG00000255118
PPP1R14B-AS1,ENSG00000256940
,ENSG00000289809
GPR137,ENSG00000173264
TBKBP1,ENSG00000198933
IQSEC1,ENSG00000144711
C4BPA,ENSG00000123838
,ENSG00000289599
OSBPL7,ENSG00000006025
TIA1,ENSG00000116001
,ENSG00000275392
,ENSG00000226565
C4BPAP1,ENSG00000224462
,ENSG00000243636
,ENSG00000289694
MIR4735,ENSG00000265986
RN7SL326P,ENSG00000264582
CFHR3,ENSG00000116785
,ENSG00000236935
LINC02723,ENSG00000231680
MRGPRF,ENSG00000172935
MIR3164,ENSG00000265539
CFAP300,ENSG00000137691
MIR4260,ENSG00000283876
G0S2,ENSG00000123689
HSD11B1,ENSG00000117594
PRSS45P,ENSG00000188086
ALG1L2,ENSG00000251287
RNA5SP535,ENSG00000274097
ADORA2BP1,ENSG00000236136
,ENSG00000260008
,ENSG00000277459
TRAF3IP3,ENSG00000009790
YAP1,ENSG00000137693
,ENSG00000291081
SP6,ENSG00000189120
,ENSG00000264243
,ENSG00000266821
SP2-DT,ENSG00000264920
SP2,ENSG00000167182
PCYOX1,ENSG00000116005
,ENSG00000288111
PRRT3,ENSG00000163704
SP2-AS1,ENSG00000234494
,ENSG00000291224
,ENSG00000266601
PNPO,ENSG00000108439
THUMPD2,ENSG00000138050
,ENSG00000242545
SNRPB2P1,ENSG00000241804
Metazoa_SRP,ENSG00000277592
FHIT,ENSG00000189283
,ENSG00000254422
,ENSG00000243777
,ENSG00000270868
,ENSG00000271600
RNU6-952P,ENSG00000212466
,ENSG00000288528
BIRC3,ENSG00000023445
,ENSG00000287649
MTERF1P1,ENSG00000240097
MIR548BB,ENSG00000281426
PPIAP70,ENSG00000232407
TMED2P1,ENSG00000225673
PPIAP71,ENSG00000244183
U3,ENSG00000212211
FCRL4P1,ENSG00000234723
RRBP1P2,ENSG00000271235
RANP7,ENSG00000226183
SALL4P5,ENSG00000231915
RPL24P7,ENSG00000215016
UBE2E2-DT,ENSG00000233153
Y_RNA,ENSG00000206728
C11orf98P3,ENSG00000228171
RNU6-922P,ENSG00000252562
RNU6-788P,ENSG00000212269
SCN1A,ENSG00000144285
UBE2E1-AS1,ENSG00000223791
UBE2E1,ENSG00000170142
,ENSG00000288833
BIRC2,ENSG00000110330
C1orf74,ENSG00000162757
,ENSG00000263798
,ENSG00000289700
,ENSG00000264019
IRF6,ENSG00000117595
PRR15L,ENSG00000167183
ARL4AP4,ENSG00000231395
NKIRAS1,ENSG00000197885
CDK5RAP3,ENSG00000108465
UTP25,ENSG00000117597
TMEM123,ENSG00000152558
TMEM123-DT,ENSG00000255337
RIMKLA,ENSG00000177181
,ENSG00000255482
MMP7,ENSG00000137673
,ENSG00000235002
ZMYND12,ENSG00000066185
MMP20,ENSG00000137674
RPL15,ENSG00000174748
YARS1,ENSG00000134684
MMP20-AS1,ENSG00000256916
,ENSG00000281655
,ENSG00000285769
,ENSG00000287006
,ENSG00000254626
,ENSG00000288070
,ENSG00000247416
NCAM1,ENSG00000149294
C8B,ENSG00000021852
NR1D2,ENSG00000174738
DCAF8,ENSG00000132716
RNU1-38P,ENSG00000199687
LINC00691,ENSG00000224074
ATOH8,ENSG00000168874
NPM1P23,ENSG00000242109
UBE2E2,ENSG00000182247
MIR6071,ENSG00000278783
NEK10,ENSG00000163491
ST3GAL5,ENSG00000115525
,ENSG00000264701
COPZ2,ENSG00000005243
,ENSG00000258465
RNU7-187P,ENSG00000238998
NCAM1-AS1,ENSG00000227487
MIR152,ENSG00000207947
NFE2L1-DT,ENSG00000263412
,ENSG00000232167
TTC12-DT,ENSG00000255129
Y_RNA,ENSG00000238912
RNA5SP135,ENSG00000252828
NFE2L1,ENSG00000082641
RPSAP18,ENSG00000224261
EOGT,ENSG00000163378
PEX19,ENSG00000162735
TTC12,ENSG00000149292
SUMO1P3,ENSG00000235082
Y_RNA,ENSG00000202078
NHLH1,ENSG00000171786
,ENSG00000266341
RNU4-42P,ENSG00000201608
,ENSG00000278765
RNU6-1201P,ENSG00000206954
SLAMF6,ENSG00000162739
SPATA20,ENSG00000006282
EOGT-DT,ENSG00000244513
,ENSG00000234425
CD84,ENSG00000066294
TMF1,ENSG00000144747
COPA,ENSG00000122218
MIR3136,ENSG00000265355
UBA3,ENSG00000144744
GCKR,ENSG00000084734
,ENSG00000270179
ANKK1,ENSG00000170209
,ENSG00000256757
DRD2,ENSG00000149295
MRPL33,ENSG00000243147
RBKS,ENSG00000171174
INTS2,ENSG00000108506
ARL6IP5,ENSG00000144746
LMOD3,ENSG00000163380
MYG1P1,ENSG00000270846
MIR4263,ENSG00000265321
FAM133EP,ENSG00000270528
,ENSG00000277035
,ENSG00000223522
RPL23AP34,ENSG00000225991
MIR4301,ENSG00000265140
,ENSG00000254851
FOSL2-AS1,ENSG00000229951
CCDC80,ENSG00000091986
SIDT2,ENSG00000149577
FOSL2,ENSG00000075426
,ENSG00000270640
,ENSG00000270210
,ENSG00000227938
PLB1,ENSG00000163803
MAT2AP1,ENSG00000242308
LINC02042,ENSG00000240893
CD200R1L,ENSG00000206531
MED13,ENSG00000108510
NEPRO-AS1,ENSG00000240057
,ENSG00000287795
,ENSG00000288074
GAP43,ENSG00000172020
,ENSG00000241596
,ENSG00000289153
SPRR1A,ENSG00000169474
LSAMP,ENSG00000185565
CAMSAP2,ENSG00000118200
,ENSG00000279133
RN7SL800P,ENSG00000242398
,ENSG00000285879
Y_RNA,ENSG00000200842
,ENSG00000289293
Y_RNA,ENSG00000207123
POLRMTP1,ENSG00000266066
MAP2K6,ENSG00000108984
BACE1-AS,ENSG00000278768
,ENSG00000289399
RN7SL815P,ENSG00000243359
LSAMP-AS1,ENSG00000240922
GLB1L2,ENSG00000149328
LINC00903,ENSG00000241397
RN7SL582P,ENSG00000241156
BZW1P2,ENSG00000198406
TUSC7,ENSG00000243197
,ENSG00000278072
MIR4447,ENSG00000265433
,ENSG00000274732
LINC00901,ENSG00000242385
RNU5E-8P,ENSG00000200372
PTMAP8,ENSG00000243014
,ENSG00000288077
,ENSG00000279465
,ENSG00000270409
,ENSG00000290787
BTD,ENSG00000169814
B3GAT1,ENSG00000109956
INAVA,ENSG00000163362
,ENSG00000267653
,ENSG00000267184
SOCS3-DT,ENSG00000266970
B3GAT1-DT,ENSG00000255545
DNAH17,ENSG00000187775
SNRPGP7,ENSG00000242915
SDHD,ENSG00000204370
,ENSG00000230730
RNA5SP89,ENSG00000222232
LINC02795,ENSG00000285210
PPP1CB-DT,ENSG00000226833
MIR7856,ENSG00000278281
RPL7L1P22,ENSG00000231349
CLCA2,ENSG00000137975
PSMD12P1,ENSG00000240135
LAPTM4BP2,ENSG00000271266
GXYLT2,ENSG00000172986
SPDYA,ENSG00000163806
Metazoa_SRP,ENSG00000276890
CLCA1,ENSG00000016490
FTH1P23,ENSG00000242960
PPP4R2,ENSG00000163605
CLCA4,ENSG00000016602
MEN1,ENSG00000133895
,ENSG00000273233
RNU7-19P,ENSG00000238959
TRMT61B,ENSG00000171103
EBLN2,ENSG00000255423
RNU6-557P,ENSG00000252651
RNU2-64P,ENSG00000223247
GPATCH11P1,ENSG00000182921
RNU6-1270P,ENSG00000252937
GLB1,ENSG00000170266
CDCA4P2,ENSG00000224466
,ENSG00000289114
MIR4753,ENSG00000263439
PFN1P8,ENSG00000244371
,ENSG00000234225
,ENSG00000227242
WDR43,ENSG00000163811
,ENSG00000225603
RNU1-151P,ENSG00000201142
SSBL4P,ENSG00000230832
RNVU1-8,ENSG00000286172
NBPF13P,ENSG00000283342
PRKAB2,ENSG00000131791
CYTH1,ENSG00000108669
RNVU1-27,ENSG00000274210
RNU6-1171P,ENSG00000252515
SNORD92,ENSG00000264994
NUDT4B,ENSG00000177144
SNORD53,ENSG00000265145
Y_RNA,ENSG00000222224
SEC22B3P,ENSG00000275140
SNORD53B,ENSG00000265706
,ENSG00000271546
TOGARAM2,ENSG00000189350
RN7SKP88,ENSG00000252656
RNU2-38P,ENSG00000222788
,ENSG00000254913
,ENSG00000289642
,ENSG00000255148
RNVU1-24,ENSG00000201699
7SK,ENSG00000273591
,ENSG00000237938
SLC25A34,ENSG00000162461
SLC25A34-AS1,ENSG00000224459
TMEM82,ENSG00000162460
,ENSG00000233581
SMARCAL1,ENSG00000138375
FBLIM1,ENSG00000162458
SEC13P1,ENSG00000223899
SUMO2P10,ENSG00000235424
TMPPE,ENSG00000188167
RN7SL296P,ENSG00000275090
MIR194-2HG,ENSG00000229719
CRTAP,ENSG00000170275
ATG2A,ENSG00000110046
PRKAR1A,ENSG00000108946
ARHGEF33,ENSG00000214694
,ENSG00000272149
RPL12P14,ENSG00000224321
,ENSG00000178715
SPEN-AS1,ENSG00000179743
SUSD5,ENSG00000173705
PPP1R11P1,ENSG00000236216
PDE4DIPP10,ENSG00000228823
,ENSG00000236009
NBPF2P,ENSG00000227001
HS6ST1P1,ENSG00000187952
CROCCP5,ENSG00000186543
,ENSG00000230119
,ENSG00000289460
NBPF3,ENSG00000142794
FBXL2,ENSG00000153558
LINC01118,ENSG00000222005
SOCS5,ENSG00000171150
,ENSG00000226548
MALAT1,ENSG00000251562
,ENSG00000228925
MCFD2,ENSG00000180398
PFN1P10,ENSG00000176378
LINC02596,ENSG00000233431
RAP1GAP,ENSG00000076864
HRAS,ENSG00000174775
,ENSG00000272814
,ENSG00000233845
STPG4,ENSG00000239605
,ENSG00000288907
CHEK1,ENSG00000149554
,ENSG00000273269
,ENSG00000225187
,ENSG00000266947
,ENSG00000289211
CALM2,ENSG00000143933
,ENSG00000267364
TP53,ENSG00000141510
UBP1,ENSG00000153560
BCYRN1,ENSG00000236824
EPCAM,ENSG00000119888
RNU2-35P,ENSG00000252255
ACRV1,ENSG00000134940
RNU7-110P,ENSG00000252700
RNA5SP128,ENSG00000202175
NICN1,ENSG00000145029
KDM4F,ENSG00000255855
OOSP1,ENSG00000284873
,ENSG00000288988
MANF,ENSG00000145050
,ENSG00000214788
RN7SKP119,ENSG00000222685
MIR559,ENSG00000207923
Metazoa_SRP,ENSG00000277396
KCNIP3,ENSG00000115041
OOSP4A,ENSG00000285010
OOSP4B,ENSG00000255393
OOSP2,ENSG00000149507
RBM15B,ENSG00000259956
DCAF1,ENSG00000145041
MS4A3,ENSG00000149516
USP48,ENSG00000090686
RAD54L2,ENSG00000164080
,ENSG00000255331
DOCK10,ENSG00000135905
SPI1,ENSG00000066336
SLC39A13-AS1,ENSG00000255197
,ENSG00000254579
,ENSG00000293027
WTAPP1,ENSG00000255282
CACNA2D3,ENSG00000157445
WTAPP1,ENSG00000293047
KIAA1191P2,ENSG00000254506
,ENSG00000293058
KRT18P59,ENSG00000187686
,ENSG00000293069
,ENSG00000179038
,ENSG00000293231
UNC93B6,ENSG00000255562
MTCH1P2,ENSG00000256282
,ENSG00000293242
ZNF75CP,ENSG00000288393
,ENSG00000293272
RPL26P30,ENSG00000236264
,ENSG00000293274
PGAM1P8,ENSG00000255200
,ENSG00000293278
XNDC1CP,ENSG00000289718
XNDC1CP,ENSG00000293282
ATF4P4,ENSG00000256167
,ENSG00000293283
SRSF8BP,ENSG00000256779
,ENSG00000293289
,ENSG00000251557
HNRNPKP3,ENSG00000293312
RPL31P46,ENSG00000241170
,ENSG00000293324
RPLP0P2,ENSG00000243742
RPLP0P2,ENSG00000293352
THEM7P,ENSG00000227160
,ENSG00000293378
OR55B1P,ENSG00000231548
,ENSG00000293433
,ENSG00000290993
ACTE1P,ENSG00000172900
,ENSG00000255093
SLC22A20P,ENSG00000197847
EFCAB12,ENSG00000172771
,ENSG00000288898
,ENSG00000293475
,ENSG00000227107
,ENSG00000288857
LINC02000,ENSG00000243832
SP110,ENSG00000135899
RYK,ENSG00000163785
DOC2GP,ENSG00000231793
CCDC30,ENSG00000186409
,ENSG00000293486
COX8BP,ENSG00000289568
,ENSG00000293500
LINC02004,ENSG00000240006
LINC00301,ENSG00000181995
CBX3P10,ENSG00000234073
LINC00301,ENSG00000293513
RNU6ATAC4P,ENSG00000210181
,ENSG00000272334
PRADC1P1,ENSG00000236165
EPM2AIP1,ENSG00000178567
,ENSG00000205044
,ENSG00000293527
MLH1,ENSG00000076242
,ENSG00000293238
ACTE1P,ENSG00000293435
,ENSG00000293462
ME3,ENSG00000151376
STAT1,ENSG00000115415
,ENSG00000293548
,ENSG00000254990
DLAT,ENSG00000150768
,ENSG00000236335
,ENSG00000231949
,ENSG00000289710
MATN1,ENSG00000162510
,ENSG00000287510
SFPQ,ENSG00000116560
NT5C1A,ENSG00000116981
PPIE,ENSG00000084072
NNMT,ENSG00000166741
,ENSG00000255847
RAD51D,ENSG00000185379
ALG1L9P,ENSG00000293546
OR1S2,ENSG00000197887
OR1S1,ENSG00000280204
,ENSG00000293540
OR52I2,ENSG00000226288
OR4P4,ENSG00000181927
,ENSG00000289711
BMP8B,ENSG00000116985
OR2AT4,ENSG00000171561
OXCT2,ENSG00000198754
BMP8B-AS1,ENSG00000285905
,ENSG00000261798
